2020-01-07 00:09:06.805318:   [INFO  ]   -----------------------------------------------------------------------------
2020-01-07 00:09:06.805567:   [INFO  ]   Hello world!
2020-01-07 00:09:10.324481:   [DONE  ]   Preprocess ./dataset/cambridge/PET/15.txt Done
2020-01-07 00:09:10.364946:   [DONE  ]   Preprocess ./dataset/cambridge/PET/16.txt Done
2020-01-07 00:09:10.426393:   [DONE  ]   Preprocess ./dataset/cambridge/PET/17.txt Done
2020-01-07 00:09:10.445191:   [DONE  ]   Preprocess ./dataset/cambridge/PET/18.txt Done
2020-01-07 00:09:10.465289:   [DONE  ]   Preprocess ./dataset/cambridge/PET/19.txt Done
2020-01-07 00:09:10.486129:   [DONE  ]   Preprocess ./dataset/cambridge/PET/20.txt Done
2020-01-07 00:09:10.539630:   [DONE  ]   Preprocess ./dataset/cambridge/PET/21.txt Done
2020-01-07 00:09:10.559733:   [DONE  ]   Preprocess ./dataset/cambridge/PET/22.txt Done
2020-01-07 00:09:10.594381:   [DONE  ]   Preprocess ./dataset/cambridge/PET/23.txt Done
2020-01-07 00:09:10.621912:   [DONE  ]   Preprocess ./dataset/cambridge/PET/24.txt Done
2020-01-07 00:09:10.650438:   [DONE  ]   Preprocess ./dataset/cambridge/PET/25.txt Done
2020-01-07 00:09:10.689520:   [DONE  ]   Preprocess ./dataset/cambridge/PET/26.txt Done
2020-01-07 00:09:10.710654:   [DONE  ]   Preprocess ./dataset/cambridge/PET/27.txt Done
2020-01-07 00:09:10.768817:   [DONE  ]   Preprocess ./dataset/cambridge/PET/28.txt Done
2020-01-07 00:09:10.787401:   [DONE  ]   Preprocess ./dataset/cambridge/PET/29.txt Done
2020-01-07 00:09:10.843147:   [DONE  ]   Preprocess ./dataset/cambridge/PET/30.txt Done
2020-01-07 00:09:10.881587:   [DONE  ]   Preprocess ./dataset/cambridge/PET/31.txt Done
2020-01-07 00:09:10.928913:   [DONE  ]   Preprocess ./dataset/cambridge/PET/32.txt Done
2020-01-07 00:09:10.949281:   [DONE  ]   Preprocess ./dataset/cambridge/PET/33.txt Done
2020-01-07 00:09:11.002302:   [DONE  ]   Preprocess ./dataset/cambridge/PET/34.txt Done
2020-01-07 00:09:11.041863:   [DONE  ]   Preprocess ./dataset/cambridge/PET/35.txt Done
2020-01-07 00:09:11.070312:   [DONE  ]   Preprocess ./dataset/cambridge/PET/36.txt Done
2020-01-07 00:09:11.090148:   [DONE  ]   Preprocess ./dataset/cambridge/PET/37.txt Done
2020-01-07 00:09:11.127693:   [DONE  ]   Preprocess ./dataset/cambridge/PET/38.txt Done
2020-01-07 00:09:11.152788:   [DONE  ]   Preprocess ./dataset/cambridge/PET/39.txt Done
2020-01-07 00:09:11.183984:   [DONE  ]   Preprocess ./dataset/cambridge/PET/40.txt Done
2020-01-07 00:09:11.206393:   [DONE  ]   Preprocess ./dataset/cambridge/PET/41.txt Done
2020-01-07 00:09:11.236700:   [DONE  ]   Preprocess ./dataset/cambridge/PET/42.txt Done
2020-01-07 00:09:11.296161:   [DONE  ]   Preprocess ./dataset/cambridge/PET/43.txt Done
2020-01-07 00:09:11.325639:   [DONE  ]   Preprocess ./dataset/cambridge/PET/44.txt Done
2020-01-07 00:09:11.385386:   [DONE  ]   Preprocess ./dataset/cambridge/PET/45.txt Done
2020-01-07 00:09:11.444083:   [DONE  ]   Preprocess ./dataset/cambridge/PET/46.txt Done
2020-01-07 00:09:11.465382:   [DONE  ]   Preprocess ./dataset/cambridge/PET/47.txt Done
2020-01-07 00:09:11.486097:   [DONE  ]   Preprocess ./dataset/cambridge/PET/48.txt Done
2020-01-07 00:09:11.544141:   [DONE  ]   Preprocess ./dataset/cambridge/PET/49.txt Done
2020-01-07 00:09:11.604558:   [DONE  ]   Preprocess ./dataset/cambridge/PET/50.txt Done
2020-01-07 00:09:11.604802:   [DONE  ]   Read PET Done
2020-01-07 00:09:11.605123:   [START ]   Start Reading FCE
2020-01-07 00:09:11.709718:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/1.txt Done
2020-01-07 00:09:11.792738:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/2.txt Done
2020-01-07 00:09:11.886903:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/3.txt Done
2020-01-07 00:09:11.966491:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/4.txt Done
2020-01-07 00:09:12.055023:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/5.txt Done
2020-01-07 00:09:12.147285:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/6.txt Done
2020-01-07 00:09:12.233099:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/7.txt Done
2020-01-07 00:09:12.336572:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/8.txt Done
2020-01-07 00:09:12.438263:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/9.txt Done
2020-01-07 00:09:12.517992:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/10.txt Done
2020-01-07 00:09:12.595706:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/11.txt Done
2020-01-07 00:09:12.686550:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/12.txt Done
2020-01-07 00:09:12.762393:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/13.txt Done
2020-01-07 00:09:12.833907:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/14.txt Done
2020-01-07 00:09:12.915891:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/15.txt Done
2020-01-07 00:09:13.010208:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/16.txt Done
2020-01-07 00:09:13.075373:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/17.txt Done
2020-01-07 00:09:13.167767:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/18.txt Done
2020-01-07 00:09:13.275340:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/19.txt Done
2020-01-07 00:09:13.354888:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/20.txt Done
2020-01-07 00:09:13.441870:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/21.txt Done
2020-01-07 00:09:13.536245:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/22.txt Done
2020-01-07 00:09:13.610972:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/23.txt Done
2020-01-07 00:09:13.684452:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/24.txt Done
2020-01-07 00:09:13.766515:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/25.txt Done
2020-01-07 00:09:13.832288:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/26.txt Done
2020-01-07 00:09:13.920298:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/27.txt Done
2020-01-07 00:09:14.000131:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/28.txt Done
2020-01-07 00:09:14.067998:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/29.txt Done
2020-01-07 00:09:14.161253:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/30.txt Done
2020-01-07 00:09:14.256965:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/31.txt Done
2020-01-07 00:09:14.344810:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/32.txt Done
2020-01-07 00:09:14.437729:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/33.txt Done
2020-01-07 00:09:14.523386:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/34.txt Done
2020-01-07 00:09:14.593390:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/35.txt Done
2020-01-07 00:09:14.687346:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/36.txt Done
2020-01-07 00:09:14.750750:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/37.txt Done
2020-01-07 00:09:14.834915:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/38.txt Done
2020-01-07 00:09:14.908496:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/39.txt Done
2020-01-07 00:09:15.009949:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/40.txt Done
2020-01-07 00:09:15.138767:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/41.txt Done
2020-01-07 00:09:15.307708:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/42.txt Done
2020-01-07 00:09:15.415498:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/43.txt Done
2020-01-07 00:09:15.517765:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/44.txt Done
2020-01-07 00:09:15.631211:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/45.txt Done
2020-01-07 00:09:15.747695:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/46.txt Done
2020-01-07 00:09:15.860453:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/47.txt Done
2020-01-07 00:09:15.960684:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/48.txt Done
2020-01-07 00:09:16.049887:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/49.txt Done
2020-01-07 00:09:16.149282:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/50.txt Done
2020-01-07 00:09:16.149434:   [DONE  ]   Read FCE Done
2020-01-07 00:09:16.149815:   [START ]   Start Reading CAE
2020-01-07 00:09:16.283807:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/1.txt Done
2020-01-07 00:09:16.404044:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/2.txt Done
2020-01-07 00:09:16.607474:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/3.txt Done
2020-01-07 00:09:16.749439:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/4.txt Done
2020-01-07 00:09:16.824743:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/5.txt Done
2020-01-07 00:09:16.939930:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/6.txt Done
2020-01-07 00:09:17.049532:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/7.txt Done
2020-01-07 00:09:17.201930:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/8.txt Done
2020-01-07 00:12:04.428005:   [INFO  ]   -----------------------------------------------------------------------------
2020-01-07 00:12:04.428199:   [INFO  ]   Hello world!
2020-01-07 00:12:04.428352:   [INFO  ]   Start main processing!
2020-01-07 00:12:04.428464:   [START ]   Start Prepare Traning data
2020-01-07 00:12:04.428608:   [START ]   Initialize parameters Start
2020-01-07 00:12:04.428737:   [DONE  ]   Initialize parameters Done
2020-01-07 00:12:04.428849:   [START ]   Start setup FOLD
2020-01-07 00:12:04.429034:   [START ]   Setup FOLD Done
2020-01-07 00:12:04.429108:   [START ]   Start Reading KET
2020-01-07 00:12:05.827742:   [DONE  ]   Preprocess ./dataset/cambridge/KET/1.txt Done
2020-01-07 00:12:05.845422:   [DONE  ]   Preprocess ./dataset/cambridge/KET/2.txt Done
2020-01-07 00:12:05.857391:   [DONE  ]   Preprocess ./dataset/cambridge/KET/3.txt Done
2020-01-07 00:12:05.873771:   [DONE  ]   Preprocess ./dataset/cambridge/KET/4.txt Done
2020-01-07 00:12:05.888952:   [DONE  ]   Preprocess ./dataset/cambridge/KET/5.txt Done
2020-01-07 00:12:05.900323:   [DONE  ]   Preprocess ./dataset/cambridge/KET/6.txt Done
2020-01-07 00:12:05.923915:   [DONE  ]   Preprocess ./dataset/cambridge/KET/7.txt Done
2020-01-07 00:12:05.939947:   [DONE  ]   Preprocess ./dataset/cambridge/KET/8.txt Done
2020-01-07 00:12:05.964332:   [DONE  ]   Preprocess ./dataset/cambridge/KET/9.txt Done
2020-01-07 00:12:05.987891:   [DONE  ]   Preprocess ./dataset/cambridge/KET/10.txt Done
2020-01-07 00:12:05.999973:   [DONE  ]   Preprocess ./dataset/cambridge/KET/11.txt Done
2020-01-07 00:12:06.015998:   [DONE  ]   Preprocess ./dataset/cambridge/KET/12.txt Done
2020-01-07 00:12:06.029642:   [DONE  ]   Preprocess ./dataset/cambridge/KET/13.txt Done
2020-01-07 00:12:06.054259:   [DONE  ]   Preprocess ./dataset/cambridge/KET/14.txt Done
2020-01-07 00:12:06.065157:   [DONE  ]   Preprocess ./dataset/cambridge/KET/15.txt Done
2020-01-07 00:12:06.087508:   [DONE  ]   Preprocess ./dataset/cambridge/KET/16.txt Done
2020-01-07 00:12:06.111879:   [DONE  ]   Preprocess ./dataset/cambridge/KET/17.txt Done
2020-01-07 00:12:06.124831:   [DONE  ]   Preprocess ./dataset/cambridge/KET/18.txt Done
2020-01-07 00:12:06.136870:   [DONE  ]   Preprocess ./dataset/cambridge/KET/19.txt Done
2020-01-07 00:12:06.163414:   [DONE  ]   Preprocess ./dataset/cambridge/KET/20.txt Done
2020-01-07 00:12:06.185577:   [DONE  ]   Preprocess ./dataset/cambridge/KET/21.txt Done
2020-01-07 00:12:06.198989:   [DONE  ]   Preprocess ./dataset/cambridge/KET/22.txt Done
2020-01-07 00:12:06.207924:   [DONE  ]   Preprocess ./dataset/cambridge/KET/23.txt Done
2020-01-07 00:12:06.221846:   [DONE  ]   Preprocess ./dataset/cambridge/KET/24.txt Done
2020-01-07 00:12:06.237046:   [DONE  ]   Preprocess ./dataset/cambridge/KET/25.txt Done
2020-01-07 00:12:06.253241:   [DONE  ]   Preprocess ./dataset/cambridge/KET/26.txt Done
2020-01-07 00:12:06.276542:   [DONE  ]   Preprocess ./dataset/cambridge/KET/27.txt Done
2020-01-07 00:12:06.302264:   [DONE  ]   Preprocess ./dataset/cambridge/KET/28.txt Done
2020-01-07 00:12:06.314395:   [DONE  ]   Preprocess ./dataset/cambridge/KET/29.txt Done
2020-01-07 00:12:06.343165:   [DONE  ]   Preprocess ./dataset/cambridge/KET/30.txt Done
2020-01-07 00:12:06.354139:   [DONE  ]   Preprocess ./dataset/cambridge/KET/31.txt Done
2020-01-07 00:12:06.379990:   [DONE  ]   Preprocess ./dataset/cambridge/KET/32.txt Done
2020-01-07 00:12:06.393151:   [DONE  ]   Preprocess ./dataset/cambridge/KET/33.txt Done
2020-01-07 00:12:06.416123:   [DONE  ]   Preprocess ./dataset/cambridge/KET/34.txt Done
2020-01-07 00:12:06.430271:   [DONE  ]   Preprocess ./dataset/cambridge/KET/35.txt Done
2020-01-07 00:12:06.446436:   [DONE  ]   Preprocess ./dataset/cambridge/KET/36.txt Done
2020-01-07 00:12:06.462258:   [DONE  ]   Preprocess ./dataset/cambridge/KET/37.txt Done
2020-01-07 00:12:06.477101:   [DONE  ]   Preprocess ./dataset/cambridge/KET/38.txt Done
2020-01-07 00:12:06.501222:   [DONE  ]   Preprocess ./dataset/cambridge/KET/39.txt Done
2020-01-07 00:12:06.517564:   [DONE  ]   Preprocess ./dataset/cambridge/KET/40.txt Done
2020-01-07 00:12:06.528829:   [DONE  ]   Preprocess ./dataset/cambridge/KET/41.txt Done
2020-01-07 00:12:06.544258:   [DONE  ]   Preprocess ./dataset/cambridge/KET/42.txt Done
2020-01-07 00:12:06.569949:   [DONE  ]   Preprocess ./dataset/cambridge/KET/43.txt Done
2020-01-07 00:12:06.582938:   [DONE  ]   Preprocess ./dataset/cambridge/KET/44.txt Done
2020-01-07 00:12:06.607283:   [DONE  ]   Preprocess ./dataset/cambridge/KET/45.txt Done
2020-01-07 00:12:06.631684:   [DONE  ]   Preprocess ./dataset/cambridge/KET/46.txt Done
2020-01-07 00:12:06.644093:   [DONE  ]   Preprocess ./dataset/cambridge/KET/47.txt Done
2020-01-07 00:12:06.655875:   [DONE  ]   Preprocess ./dataset/cambridge/KET/48.txt Done
2020-01-07 00:12:06.680347:   [DONE  ]   Preprocess ./dataset/cambridge/KET/49.txt Done
2020-01-07 00:12:06.705068:   [DONE  ]   Preprocess ./dataset/cambridge/KET/50.txt Done
2020-01-07 00:12:06.705206:   [DONE  ]   Read KET Done
2020-01-07 00:12:06.705345:   [START ]   Start Reading PET
2020-01-07 00:12:06.741048:   [DONE  ]   Preprocess ./dataset/cambridge/PET/1.txt Done
2020-01-07 00:12:06.772876:   [DONE  ]   Preprocess ./dataset/cambridge/PET/2.txt Done
2020-01-07 00:12:06.793067:   [DONE  ]   Preprocess ./dataset/cambridge/PET/3.txt Done
2020-01-07 00:12:06.827776:   [DONE  ]   Preprocess ./dataset/cambridge/PET/4.txt Done
2020-01-07 00:12:06.859164:   [DONE  ]   Preprocess ./dataset/cambridge/PET/5.txt Done
2020-01-07 00:12:06.877278:   [DONE  ]   Preprocess ./dataset/cambridge/PET/6.txt Done
2020-01-07 00:12:06.929373:   [DONE  ]   Preprocess ./dataset/cambridge/PET/7.txt Done
2020-01-07 00:12:06.972153:   [DONE  ]   Preprocess ./dataset/cambridge/PET/8.txt Done
2020-01-07 00:12:07.026790:   [DONE  ]   Preprocess ./dataset/cambridge/PET/9.txt Done
2020-01-07 00:12:07.070063:   [DONE  ]   Preprocess ./dataset/cambridge/PET/10.txt Done
2020-01-07 00:12:07.087375:   [DONE  ]   Preprocess ./dataset/cambridge/PET/11.txt Done
2020-01-07 00:12:07.122218:   [DONE  ]   Preprocess ./dataset/cambridge/PET/12.txt Done
2020-01-07 00:12:07.146474:   [DONE  ]   Preprocess ./dataset/cambridge/PET/13.txt Done
2020-01-07 00:12:07.196617:   [DONE  ]   Preprocess ./dataset/cambridge/PET/14.txt Done
2020-01-07 00:12:07.215347:   [DONE  ]   Preprocess ./dataset/cambridge/PET/15.txt Done
2020-01-07 00:12:07.250701:   [DONE  ]   Preprocess ./dataset/cambridge/PET/16.txt Done
2020-01-07 00:12:07.304728:   [DONE  ]   Preprocess ./dataset/cambridge/PET/17.txt Done
2020-01-07 00:12:07.320968:   [DONE  ]   Preprocess ./dataset/cambridge/PET/18.txt Done
2020-01-07 00:12:07.338677:   [DONE  ]   Preprocess ./dataset/cambridge/PET/19.txt Done
2020-01-07 00:12:07.357251:   [DONE  ]   Preprocess ./dataset/cambridge/PET/20.txt Done
2020-01-07 00:12:07.406084:   [DONE  ]   Preprocess ./dataset/cambridge/PET/21.txt Done
2020-01-07 00:12:07.423694:   [DONE  ]   Preprocess ./dataset/cambridge/PET/22.txt Done
2020-01-07 00:12:07.454081:   [DONE  ]   Preprocess ./dataset/cambridge/PET/23.txt Done
2020-01-07 00:12:07.478468:   [DONE  ]   Preprocess ./dataset/cambridge/PET/24.txt Done
2020-01-07 00:12:07.504972:   [DONE  ]   Preprocess ./dataset/cambridge/PET/25.txt Done
2020-01-07 00:12:07.537309:   [DONE  ]   Preprocess ./dataset/cambridge/PET/26.txt Done
2020-01-07 00:12:07.556159:   [DONE  ]   Preprocess ./dataset/cambridge/PET/27.txt Done
2020-01-07 00:12:07.609188:   [DONE  ]   Preprocess ./dataset/cambridge/PET/28.txt Done
2020-01-07 00:12:07.626037:   [DONE  ]   Preprocess ./dataset/cambridge/PET/29.txt Done
2020-01-07 00:12:07.673782:   [DONE  ]   Preprocess ./dataset/cambridge/PET/30.txt Done
2020-01-07 00:12:07.709635:   [DONE  ]   Preprocess ./dataset/cambridge/PET/31.txt Done
2020-01-07 00:12:07.752818:   [DONE  ]   Preprocess ./dataset/cambridge/PET/32.txt Done
2020-01-07 00:12:07.770968:   [DONE  ]   Preprocess ./dataset/cambridge/PET/33.txt Done
2020-01-07 00:12:07.819419:   [DONE  ]   Preprocess ./dataset/cambridge/PET/34.txt Done
2020-01-07 00:12:07.853410:   [DONE  ]   Preprocess ./dataset/cambridge/PET/35.txt Done
2020-01-07 00:12:07.878700:   [DONE  ]   Preprocess ./dataset/cambridge/PET/36.txt Done
2020-01-07 00:12:07.895122:   [DONE  ]   Preprocess ./dataset/cambridge/PET/37.txt Done
2020-01-07 00:12:07.930277:   [DONE  ]   Preprocess ./dataset/cambridge/PET/38.txt Done
2020-01-07 00:12:07.952224:   [DONE  ]   Preprocess ./dataset/cambridge/PET/39.txt Done
2020-01-07 00:12:07.979832:   [DONE  ]   Preprocess ./dataset/cambridge/PET/40.txt Done
2020-01-07 00:12:07.997725:   [DONE  ]   Preprocess ./dataset/cambridge/PET/41.txt Done
2020-01-07 00:12:08.023564:   [DONE  ]   Preprocess ./dataset/cambridge/PET/42.txt Done
2020-01-07 00:12:08.074532:   [DONE  ]   Preprocess ./dataset/cambridge/PET/43.txt Done
2020-01-07 00:12:08.099353:   [DONE  ]   Preprocess ./dataset/cambridge/PET/44.txt Done
2020-01-07 00:12:08.152545:   [DONE  ]   Preprocess ./dataset/cambridge/PET/45.txt Done
2020-01-07 00:12:08.202990:   [DONE  ]   Preprocess ./dataset/cambridge/PET/46.txt Done
2020-01-07 00:12:08.222600:   [DONE  ]   Preprocess ./dataset/cambridge/PET/47.txt Done
