2019-12-04 18:14:43.587797:   [INFO  ]   -----------------------------------------------------------------------------
2019-12-04 18:14:43.587949:   [INFO  ]   Hello world!
2019-12-04 18:14:46.665892:   [DONE  ]   Preprocess ./dataset/corpus/Ele/22.txt Done
2019-12-04 18:14:46.754327:   [DONE  ]   Preprocess ./dataset/corpus/Ele/23.txt Done
2019-12-04 18:14:46.814911:   [DONE  ]   Preprocess ./dataset/corpus/Ele/24.txt Done
2019-12-04 18:14:46.888075:   [DONE  ]   Preprocess ./dataset/corpus/Ele/25.txt Done
2019-12-04 18:14:46.974768:   [DONE  ]   Preprocess ./dataset/corpus/Ele/26.txt Done
2019-12-04 18:14:47.031627:   [DONE  ]   Preprocess ./dataset/corpus/Ele/27.txt Done
2019-12-04 18:14:47.083231:   [DONE  ]   Preprocess ./dataset/corpus/Ele/28.txt Done
2019-12-04 18:14:47.150356:   [DONE  ]   Preprocess ./dataset/corpus/Ele/29.txt Done
2019-12-04 18:14:47.229337:   [DONE  ]   Preprocess ./dataset/corpus/Ele/30.txt Done
2019-12-04 18:14:47.286348:   [DONE  ]   Preprocess ./dataset/corpus/Ele/31.txt Done
2019-12-04 18:14:47.342745:   [DONE  ]   Preprocess ./dataset/corpus/Ele/32.txt Done
2019-12-04 18:14:47.415786:   [DONE  ]   Preprocess ./dataset/corpus/Ele/33.txt Done
2019-12-04 18:14:47.491297:   [DONE  ]   Preprocess ./dataset/corpus/Ele/34.txt Done
2019-12-04 18:14:47.568419:   [DONE  ]   Preprocess ./dataset/corpus/Ele/35.txt Done
2019-12-04 18:14:47.627942:   [DONE  ]   Preprocess ./dataset/corpus/Ele/36.txt Done
2019-12-04 18:14:47.708792:   [DONE  ]   Preprocess ./dataset/corpus/Ele/37.txt Done
2019-12-04 18:14:47.788488:   [DONE  ]   Preprocess ./dataset/corpus/Ele/38.txt Done
2019-12-04 18:14:47.831926:   [DONE  ]   Preprocess ./dataset/corpus/Ele/39.txt Done
2019-12-04 18:14:47.911966:   [DONE  ]   Preprocess ./dataset/corpus/Ele/40.txt Done
2019-12-04 18:14:47.967883:   [DONE  ]   Preprocess ./dataset/corpus/Ele/41.txt Done
2019-12-04 18:14:48.038108:   [DONE  ]   Preprocess ./dataset/corpus/Ele/42.txt Done
2019-12-04 18:14:48.113146:   [DONE  ]   Preprocess ./dataset/corpus/Ele/43.txt Done
2019-12-04 18:14:48.169886:   [DONE  ]   Preprocess ./dataset/corpus/Ele/44.txt Done
2019-12-04 18:14:48.221384:   [DONE  ]   Preprocess ./dataset/corpus/Ele/45.txt Done
2019-12-04 18:14:48.294831:   [DONE  ]   Preprocess ./dataset/corpus/Ele/46.txt Done
2019-12-04 18:14:48.355520:   [DONE  ]   Preprocess ./dataset/corpus/Ele/47.txt Done
2019-12-04 18:14:48.426771:   [DONE  ]   Preprocess ./dataset/corpus/Ele/48.txt Done
2019-12-04 18:14:48.461316:   [DONE  ]   Preprocess ./dataset/corpus/Ele/49.txt Done
2019-12-04 18:14:48.542114:   [DONE  ]   Preprocess ./dataset/corpus/Ele/50.txt Done
2019-12-04 18:14:48.623887:   [DONE  ]   Preprocess ./dataset/corpus/Ele/51.txt Done
2019-12-04 18:14:48.680387:   [DONE  ]   Preprocess ./dataset/corpus/Ele/52.txt Done
2019-12-04 18:14:48.759297:   [DONE  ]   Preprocess ./dataset/corpus/Ele/53.txt Done
2019-12-04 18:14:48.824626:   [DONE  ]   Preprocess ./dataset/corpus/Ele/54.txt Done
2019-12-04 18:14:48.868878:   [DONE  ]   Preprocess ./dataset/corpus/Ele/55.txt Done
2019-12-04 18:14:48.950346:   [DONE  ]   Preprocess ./dataset/corpus/Ele/56.txt Done
2019-12-04 18:14:49.020662:   [DONE  ]   Preprocess ./dataset/corpus/Ele/57.txt Done
2019-12-04 18:14:49.098388:   [DONE  ]   Preprocess ./dataset/corpus/Ele/58.txt Done
2019-12-04 18:14:49.188316:   [DONE  ]   Preprocess ./dataset/corpus/Ele/59.txt Done
2019-12-04 18:14:49.264727:   [DONE  ]   Preprocess ./dataset/corpus/Ele/60.txt Done
2019-12-04 18:14:49.321280:   [DONE  ]   Preprocess ./dataset/corpus/Ele/61.txt Done
2019-12-04 18:14:49.389377:   [DONE  ]   Preprocess ./dataset/corpus/Ele/62.txt Done
2019-12-04 18:14:49.461148:   [DONE  ]   Preprocess ./dataset/corpus/Ele/63.txt Done
2019-12-04 18:14:49.520438:   [DONE  ]   Preprocess ./dataset/corpus/Ele/64.txt Done
2019-12-04 18:14:49.587655:   [DONE  ]   Preprocess ./dataset/corpus/Ele/65.txt Done
2019-12-04 18:14:49.666981:   [DONE  ]   Preprocess ./dataset/corpus/Ele/66.txt Done
2019-12-04 18:14:49.709654:   [DONE  ]   Preprocess ./dataset/corpus/Ele/67.txt Done
2019-12-04 18:14:49.782445:   [DONE  ]   Preprocess ./dataset/corpus/Ele/68.txt Done
2019-12-04 18:14:49.858745:   [DONE  ]   Preprocess ./dataset/corpus/Ele/69.txt Done
2019-12-04 18:14:49.912503:   [DONE  ]   Preprocess ./dataset/corpus/Ele/70.txt Done
2019-12-04 18:14:49.957723:   [DONE  ]   Preprocess ./dataset/corpus/Ele/71.txt Done
2019-12-04 18:14:50.041692:   [DONE  ]   Preprocess ./dataset/corpus/Ele/72.txt Done
2019-12-04 18:14:50.091887:   [DONE  ]   Preprocess ./dataset/corpus/Ele/73.txt Done
2019-12-04 18:14:50.151984:   [DONE  ]   Preprocess ./dataset/corpus/Ele/74.txt Done
2019-12-04 18:14:50.218640:   [DONE  ]   Preprocess ./dataset/corpus/Ele/75.txt Done
2019-12-04 18:14:50.283881:   [DONE  ]   Preprocess ./dataset/corpus/Ele/76.txt Done
2019-12-04 18:14:50.335872:   [DONE  ]   Preprocess ./dataset/corpus/Ele/77.txt Done
2019-12-04 18:14:50.369047:   [DONE  ]   Preprocess ./dataset/corpus/Ele/78.txt Done
2019-12-04 18:14:50.442950:   [DONE  ]   Preprocess ./dataset/corpus/Ele/79.txt Done
2019-12-04 18:14:50.524712:   [DONE  ]   Preprocess ./dataset/corpus/Ele/80.txt Done
2019-12-04 18:14:50.588236:   [DONE  ]   Preprocess ./dataset/corpus/Ele/81.txt Done
2019-12-04 18:14:50.641985:   [DONE  ]   Preprocess ./dataset/corpus/Ele/82.txt Done
2019-12-04 18:14:50.725452:   [DONE  ]   Preprocess ./dataset/corpus/Ele/83.txt Done
2019-12-04 18:14:50.791737:   [DONE  ]   Preprocess ./dataset/corpus/Ele/84.txt Done
2019-12-04 18:14:50.856310:   [DONE  ]   Preprocess ./dataset/corpus/Ele/85.txt Done
2019-12-04 18:14:50.916759:   [DONE  ]   Preprocess ./dataset/corpus/Ele/86.txt Done
2019-12-04 18:14:50.992640:   [DONE  ]   Preprocess ./dataset/corpus/Ele/87.txt Done
2019-12-04 18:14:51.062654:   [DONE  ]   Preprocess ./dataset/corpus/Ele/88.txt Done
2019-12-04 18:14:51.133525:   [DONE  ]   Preprocess ./dataset/corpus/Ele/89.txt Done
2019-12-04 18:14:51.173548:   [DONE  ]   Preprocess ./dataset/corpus/Ele/90.txt Done
2019-12-04 18:14:51.251979:   [DONE  ]   Preprocess ./dataset/corpus/Ele/91.txt Done
2019-12-04 18:14:51.314293:   [DONE  ]   Preprocess ./dataset/corpus/Ele/92.txt Done
2019-12-04 18:14:51.397983:   [DONE  ]   Preprocess ./dataset/corpus/Ele/93.txt Done
2019-12-04 18:14:51.461947:   [DONE  ]   Preprocess ./dataset/corpus/Ele/94.txt Done
2019-12-04 18:14:51.523636:   [DONE  ]   Preprocess ./dataset/corpus/Ele/95.txt Done
2019-12-04 18:14:51.600080:   [DONE  ]   Preprocess ./dataset/corpus/Ele/96.txt Done
2019-12-04 18:14:51.664139:   [DONE  ]   Preprocess ./dataset/corpus/Ele/97.txt Done
2019-12-04 18:14:51.734334:   [DONE  ]   Preprocess ./dataset/corpus/Ele/98.txt Done
2019-12-04 18:14:51.823556:   [DONE  ]   Preprocess ./dataset/corpus/Ele/99.txt Done
2019-12-04 18:14:51.880850:   [DONE  ]   Preprocess ./dataset/corpus/Ele/100.txt Done
2019-12-04 18:14:51.968492:   [DONE  ]   Preprocess ./dataset/corpus/Ele/101.txt Done
2019-12-04 18:14:52.022189:   [DONE  ]   Preprocess ./dataset/corpus/Ele/102.txt Done
2019-12-04 18:14:52.072136:   [DONE  ]   Preprocess ./dataset/corpus/Ele/103.txt Done
2019-12-04 18:14:52.149908:   [DONE  ]   Preprocess ./dataset/corpus/Ele/104.txt Done
2019-12-04 18:14:52.211280:   [DONE  ]   Preprocess ./dataset/corpus/Ele/105.txt Done
2019-12-04 18:14:52.300811:   [DONE  ]   Preprocess ./dataset/corpus/Ele/106.txt Done
2019-12-04 18:14:52.381093:   [DONE  ]   Preprocess ./dataset/corpus/Ele/107.txt Done
2019-12-04 18:14:52.437234:   [DONE  ]   Preprocess ./dataset/corpus/Ele/108.txt Done
2019-12-04 18:14:52.528477:   [DONE  ]   Preprocess ./dataset/corpus/Ele/109.txt Done
2019-12-04 18:14:52.587478:   [DONE  ]   Preprocess ./dataset/corpus/Ele/110.txt Done
2019-12-04 18:14:52.655178:   [DONE  ]   Preprocess ./dataset/corpus/Ele/111.txt Done
2019-12-04 18:14:52.737916:   [DONE  ]   Preprocess ./dataset/corpus/Ele/112.txt Done
2019-12-04 18:14:52.816905:   [DONE  ]   Preprocess ./dataset/corpus/Ele/113.txt Done
2019-12-04 18:14:52.874106:   [DONE  ]   Preprocess ./dataset/corpus/Ele/114.txt Done
2019-12-04 18:14:52.950745:   [DONE  ]   Preprocess ./dataset/corpus/Ele/115.txt Done
2019-12-04 18:14:53.008401:   [DONE  ]   Preprocess ./dataset/corpus/Ele/116.txt Done
2019-12-04 18:14:53.061082:   [DONE  ]   Preprocess ./dataset/corpus/Ele/117.txt Done
2019-12-04 18:14:53.125534:   [DONE  ]   Preprocess ./dataset/corpus/Ele/118.txt Done
2019-12-04 18:14:53.188785:   [DONE  ]   Preprocess ./dataset/corpus/Ele/119.txt Done
2019-12-04 18:14:53.268891:   [DONE  ]   Preprocess ./dataset/corpus/Ele/120.txt Done
2019-12-04 18:14:53.325380:   [DONE  ]   Preprocess ./dataset/corpus/Ele/121.txt Done
2019-12-04 18:14:53.397231:   [DONE  ]   Preprocess ./dataset/corpus/Ele/122.txt Done
2019-12-04 18:14:53.466643:   [DONE  ]   Preprocess ./dataset/corpus/Ele/123.txt Done
2019-12-04 18:14:53.542357:   [DONE  ]   Preprocess ./dataset/corpus/Ele/124.txt Done
2019-12-04 18:14:53.589412:   [DONE  ]   Preprocess ./dataset/corpus/Ele/125.txt Done
2019-12-04 18:14:53.656600:   [DONE  ]   Preprocess ./dataset/corpus/Ele/126.txt Done
2019-12-04 18:14:53.773032:   [DONE  ]   Preprocess ./dataset/corpus/Ele/127.txt Done
2019-12-04 18:14:53.844638:   [DONE  ]   Preprocess ./dataset/corpus/Ele/128.txt Done
2019-12-04 18:14:53.927739:   [DONE  ]   Preprocess ./dataset/corpus/Ele/129.txt Done
2019-12-04 18:14:53.985941:   [DONE  ]   Preprocess ./dataset/corpus/Ele/130.txt Done
2019-12-04 18:14:54.059734:   [DONE  ]   Preprocess ./dataset/corpus/Ele/131.txt Done
2019-12-04 18:14:54.139021:   [DONE  ]   Preprocess ./dataset/corpus/Ele/132.txt Done
2019-12-04 18:14:54.200571:   [DONE  ]   Preprocess ./dataset/corpus/Ele/133.txt Done
2019-12-04 18:14:54.277959:   [DONE  ]   Preprocess ./dataset/corpus/Ele/134.txt Done
2019-12-04 18:14:54.322441:   [DONE  ]   Preprocess ./dataset/corpus/Ele/135.txt Done
2019-12-04 18:14:54.368345:   [DONE  ]   Preprocess ./dataset/corpus/Ele/136.txt Done
2019-12-04 18:14:54.420628:   [DONE  ]   Preprocess ./dataset/corpus/Ele/137.txt Done
2019-12-04 18:14:54.482538:   [DONE  ]   Preprocess ./dataset/corpus/Ele/138.txt Done
2019-12-04 18:14:54.559707:   [DONE  ]   Preprocess ./dataset/corpus/Ele/139.txt Done
2019-12-04 18:14:54.621925:   [DONE  ]   Preprocess ./dataset/corpus/Ele/140.txt Done
2019-12-04 18:14:54.677657:   [DONE  ]   Preprocess ./dataset/corpus/Ele/141.txt Done
2019-12-04 18:14:54.758270:   [DONE  ]   Preprocess ./dataset/corpus/Ele/142.txt Done
2019-12-04 18:14:54.821232:   [DONE  ]   Preprocess ./dataset/corpus/Ele/143.txt Done
2019-12-04 18:14:54.899040:   [DONE  ]   Preprocess ./dataset/corpus/Ele/144.txt Done
2019-12-04 18:14:54.966163:   [DONE  ]   Preprocess ./dataset/corpus/Ele/145.txt Done
2019-12-04 18:14:55.032022:   [DONE  ]   Preprocess ./dataset/corpus/Ele/146.txt Done
2019-12-04 18:14:55.119954:   [DONE  ]   Preprocess ./dataset/corpus/Ele/147.txt Done
2019-12-04 18:14:55.195771:   [DONE  ]   Preprocess ./dataset/corpus/Ele/148.txt Done
2019-12-04 18:14:55.262036:   [DONE  ]   Preprocess ./dataset/corpus/Ele/149.txt Done
2019-12-04 18:14:55.326465:   [DONE  ]   Preprocess ./dataset/corpus/Ele/150.txt Done
2019-12-04 18:14:55.326614:   [DONE  ]   Read Ele Done
2019-12-04 18:14:55.327181:   [START ]   Start Reading Int
2019-12-04 18:14:55.407944:   [DONE  ]   Preprocess ./dataset/corpus/Int/1.txt Done
2019-12-04 18:14:55.507559:   [DONE  ]   Preprocess ./dataset/corpus/Int/2.txt Done
2019-12-04 18:14:55.583042:   [DONE  ]   Preprocess ./dataset/corpus/Int/3.txt Done
2019-12-04 18:14:55.668507:   [DONE  ]   Preprocess ./dataset/corpus/Int/4.txt Done
2019-12-04 18:14:55.753937:   [DONE  ]   Preprocess ./dataset/corpus/Int/5.txt Done
2019-12-04 18:14:55.854616:   [DONE  ]   Preprocess ./dataset/corpus/Int/6.txt Done
2019-12-04 18:14:55.949619:   [DONE  ]   Preprocess ./dataset/corpus/Int/7.txt Done
2019-12-04 18:14:56.035013:   [DONE  ]   Preprocess ./dataset/corpus/Int/8.txt Done
2019-12-04 18:14:56.144369:   [DONE  ]   Preprocess ./dataset/corpus/Int/9.txt Done
2019-12-04 18:14:56.248844:   [DONE  ]   Preprocess ./dataset/corpus/Int/10.txt Done
2019-12-04 18:14:56.339952:   [DONE  ]   Preprocess ./dataset/corpus/Int/11.txt Done
2019-12-04 18:14:56.404312:   [DONE  ]   Preprocess ./dataset/corpus/Int/12.txt Done
2019-12-04 18:14:56.498910:   [DONE  ]   Preprocess ./dataset/corpus/Int/13.txt Done
2019-12-04 18:14:56.587674:   [DONE  ]   Preprocess ./dataset/corpus/Int/14.txt Done
2019-12-04 18:14:56.661585:   [DONE  ]   Preprocess ./dataset/corpus/Int/15.txt Done
2019-12-04 18:14:56.725642:   [DONE  ]   Preprocess ./dataset/corpus/Int/16.txt Done
2019-12-04 18:14:56.833426:   [DONE  ]   Preprocess ./dataset/corpus/Int/17.txt Done
2019-12-04 18:14:56.933186:   [DONE  ]   Preprocess ./dataset/corpus/Int/18.txt Done
2019-12-04 18:14:57.022977:   [DONE  ]   Preprocess ./dataset/corpus/Int/19.txt Done
2019-12-04 18:14:57.132008:   [DONE  ]   Preprocess ./dataset/corpus/Int/20.txt Done
2019-12-04 18:14:57.214803:   [DONE  ]   Preprocess ./dataset/corpus/Int/21.txt Done
2019-12-04 18:14:57.315132:   [DONE  ]   Preprocess ./dataset/corpus/Int/22.txt Done
2019-12-04 18:14:57.412657:   [DONE  ]   Preprocess ./dataset/corpus/Int/23.txt Done
2019-12-04 18:14:57.519103:   [DONE  ]   Preprocess ./dataset/corpus/Int/24.txt Done
2019-12-04 18:14:57.619540:   [DONE  ]   Preprocess ./dataset/corpus/Int/25.txt Done
2019-12-04 18:14:57.706797:   [DONE  ]   Preprocess ./dataset/corpus/Int/26.txt Done
2019-12-04 18:14:57.793281:   [DONE  ]   Preprocess ./dataset/corpus/Int/27.txt Done
2019-12-04 18:14:57.869603:   [DONE  ]   Preprocess ./dataset/corpus/Int/28.txt Done
2019-12-04 18:14:57.948499:   [DONE  ]   Preprocess ./dataset/corpus/Int/29.txt Done
2019-12-04 18:14:58.026728:   [DONE  ]   Preprocess ./dataset/corpus/Int/30.txt Done
2019-12-04 18:14:58.122794:   [DONE  ]   Preprocess ./dataset/corpus/Int/31.txt Done
2019-12-04 18:14:58.208136:   [DONE  ]   Preprocess ./dataset/corpus/Int/32.txt Done
2019-12-04 18:14:58.292954:   [DONE  ]   Preprocess ./dataset/corpus/Int/33.txt Done
2019-12-04 18:14:58.388285:   [DONE  ]   Preprocess ./dataset/corpus/Int/34.txt Done
2019-12-04 18:14:58.480369:   [DONE  ]   Preprocess ./dataset/corpus/Int/35.txt Done
2019-12-04 18:14:58.557697:   [DONE  ]   Preprocess ./dataset/corpus/Int/36.txt Done
2019-12-04 18:14:58.650908:   [DONE  ]   Preprocess ./dataset/corpus/Int/37.txt Done
2019-12-04 18:14:58.735389:   [DONE  ]   Preprocess ./dataset/corpus/Int/38.txt Done
2019-12-04 18:14:58.824020:   [DONE  ]   Preprocess ./dataset/corpus/Int/39.txt Done
2019-12-04 18:14:58.925998:   [DONE  ]   Preprocess ./dataset/corpus/Int/40.txt Done
2019-12-04 18:14:59.006627:   [DONE  ]   Preprocess ./dataset/corpus/Int/41.txt Done
2019-12-04 18:14:59.111274:   [DONE  ]   Preprocess ./dataset/corpus/Int/42.txt Done
2019-12-04 18:14:59.202505:   [DONE  ]   Preprocess ./dataset/corpus/Int/43.txt Done
2019-12-04 18:14:59.293687:   [DONE  ]   Preprocess ./dataset/corpus/Int/44.txt Done
2019-12-04 18:14:59.349662:   [DONE  ]   Preprocess ./dataset/corpus/Int/45.txt Done
2019-12-04 18:14:59.432206:   [DONE  ]   Preprocess ./dataset/corpus/Int/46.txt Done
2019-12-04 18:14:59.541193:   [DONE  ]   Preprocess ./dataset/corpus/Int/47.txt Done
2019-12-04 18:14:59.621970:   [DONE  ]   Preprocess ./dataset/corpus/Int/48.txt Done
2019-12-04 18:14:59.675195:   [DONE  ]   Preprocess ./dataset/corpus/Int/49.txt Done
2019-12-04 18:14:59.773860:   [DONE  ]   Preprocess ./dataset/corpus/Int/50.txt Done
2019-12-04 18:14:59.871950:   [DONE  ]   Preprocess ./dataset/corpus/Int/51.txt Done
2019-12-04 18:14:59.964989:   [DONE  ]   Preprocess ./dataset/corpus/Int/52.txt Done
2019-12-04 18:15:00.067358:   [DONE  ]   Preprocess ./dataset/corpus/Int/53.txt Done
2019-12-04 18:15:00.146149:   [DONE  ]   Preprocess ./dataset/corpus/Int/54.txt Done
2019-12-04 18:15:00.232098:   [DONE  ]   Preprocess ./dataset/corpus/Int/55.txt Done
2019-12-04 18:15:00.333193:   [DONE  ]   Preprocess ./dataset/corpus/Int/56.txt Done
2019-12-04 18:15:00.428609:   [DONE  ]   Preprocess ./dataset/corpus/Int/57.txt Done
2019-12-04 18:15:00.611468:   [DONE  ]   Preprocess ./dataset/corpus/Int/58.txt Done
2019-12-04 18:15:00.725780:   [DONE  ]   Preprocess ./dataset/corpus/Int/59.txt Done
2019-12-04 18:15:00.817397:   [DONE  ]   Preprocess ./dataset/corpus/Int/60.txt Done
2019-12-04 18:15:00.886131:   [DONE  ]   Preprocess ./dataset/corpus/Int/61.txt Done
2019-12-04 18:15:00.969088:   [DONE  ]   Preprocess ./dataset/corpus/Int/62.txt Done
2019-12-04 18:15:01.043740:   [DONE  ]   Preprocess ./dataset/corpus/Int/63.txt Done
2019-12-04 18:15:01.121842:   [DONE  ]   Preprocess ./dataset/corpus/Int/64.txt Done
2019-12-04 18:15:01.205007:   [DONE  ]   Preprocess ./dataset/corpus/Int/65.txt Done
2019-12-04 18:15:01.286141:   [DONE  ]   Preprocess ./dataset/corpus/Int/66.txt Done
2019-12-04 18:15:01.351278:   [DONE  ]   Preprocess ./dataset/corpus/Int/67.txt Done
2019-12-04 18:15:01.429203:   [DONE  ]   Preprocess ./dataset/corpus/Int/68.txt Done
2019-12-04 18:15:01.519634:   [DONE  ]   Preprocess ./dataset/corpus/Int/69.txt Done
2019-12-04 18:15:01.586792:   [DONE  ]   Preprocess ./dataset/corpus/Int/70.txt Done
2019-12-04 18:15:01.647431:   [DONE  ]   Preprocess ./dataset/corpus/Int/71.txt Done
2019-12-04 18:15:01.754300:   [DONE  ]   Preprocess ./dataset/corpus/Int/72.txt Done
2019-12-04 18:15:01.856000:   [DONE  ]   Preprocess ./dataset/corpus/Int/73.txt Done
2019-12-04 18:15:01.930335:   [DONE  ]   Preprocess ./dataset/corpus/Int/74.txt Done
2019-12-04 18:15:02.017164:   [DONE  ]   Preprocess ./dataset/corpus/Int/75.txt Done
2019-12-04 18:15:02.108782:   [DONE  ]   Preprocess ./dataset/corpus/Int/76.txt Done
2019-12-04 18:15:02.189062:   [DONE  ]   Preprocess ./dataset/corpus/Int/77.txt Done
2019-12-04 18:15:02.237967:   [DONE  ]   Preprocess ./dataset/corpus/Int/78.txt Done
2019-12-04 18:15:02.334089:   [DONE  ]   Preprocess ./dataset/corpus/Int/79.txt Done
2019-12-04 18:15:02.425457:   [DONE  ]   Preprocess ./dataset/corpus/Int/80.txt Done
2019-12-04 18:15:02.508545:   [DONE  ]   Preprocess ./dataset/corpus/Int/81.txt Done
2019-12-04 18:15:02.571494:   [DONE  ]   Preprocess ./dataset/corpus/Int/82.txt Done
2019-12-04 18:15:02.660280:   [DONE  ]   Preprocess ./dataset/corpus/Int/83.txt Done
2019-12-04 18:15:02.757701:   [DONE  ]   Preprocess ./dataset/corpus/Int/84.txt Done
2019-12-04 18:15:02.843940:   [DONE  ]   Preprocess ./dataset/corpus/Int/85.txt Done
2019-12-04 18:15:02.912322:   [DONE  ]   Preprocess ./dataset/corpus/Int/86.txt Done
2019-12-04 18:15:02.991633:   [DONE  ]   Preprocess ./dataset/corpus/Int/87.txt Done
2019-12-04 18:15:03.091555:   [DONE  ]   Preprocess ./dataset/corpus/Int/88.txt Done
2019-12-04 18:15:03.186862:   [DONE  ]   Preprocess ./dataset/corpus/Int/89.txt Done
2019-12-04 18:15:03.268697:   [DONE  ]   Preprocess ./dataset/corpus/Int/90.txt Done
2019-12-04 18:15:03.365032:   [DONE  ]   Preprocess ./dataset/corpus/Int/91.txt Done
2019-12-04 18:15:03.444456:   [DONE  ]   Preprocess ./dataset/corpus/Int/92.txt Done
2019-12-04 18:15:03.541124:   [DONE  ]   Preprocess ./dataset/corpus/Int/93.txt Done
2019-12-04 18:15:03.614936:   [DONE  ]   Preprocess ./dataset/corpus/Int/94.txt Done
2019-12-04 18:15:03.709914:   [DONE  ]   Preprocess ./dataset/corpus/Int/95.txt Done
2019-12-04 18:15:03.805336:   [DONE  ]   Preprocess ./dataset/corpus/Int/96.txt Done
2019-12-04 18:15:03.892059:   [DONE  ]   Preprocess ./dataset/corpus/Int/97.txt Done
2019-12-04 18:15:03.977296:   [DONE  ]   Preprocess ./dataset/corpus/Int/98.txt Done
2019-12-04 18:15:04.083049:   [DONE  ]   Preprocess ./dataset/corpus/Int/99.txt Done
2019-12-04 18:15:04.153100:   [DONE  ]   Preprocess ./dataset/corpus/Int/100.txt Done
2019-12-04 18:15:04.254821:   [DONE  ]   Preprocess ./dataset/corpus/Int/101.txt Done
2019-12-04 18:15:04.310057:   [DONE  ]   Preprocess ./dataset/corpus/Int/102.txt Done
2019-12-04 18:15:04.369458:   [DONE  ]   Preprocess ./dataset/corpus/Int/103.txt Done
2019-12-04 18:15:04.464591:   [DONE  ]   Preprocess ./dataset/corpus/Int/104.txt Done
2019-12-04 18:15:04.543972:   [DONE  ]   Preprocess ./dataset/corpus/Int/105.txt Done
2019-12-04 18:15:04.641244:   [DONE  ]   Preprocess ./dataset/corpus/Int/106.txt Done
2019-12-04 18:15:04.738774:   [DONE  ]   Preprocess ./dataset/corpus/Int/107.txt Done
2019-12-04 18:15:04.834966:   [DONE  ]   Preprocess ./dataset/corpus/Int/108.txt Done
2019-12-04 18:15:04.928801:   [DONE  ]   Preprocess ./dataset/corpus/Int/109.txt Done
2019-12-04 18:15:05.017757:   [DONE  ]   Preprocess ./dataset/corpus/Int/110.txt Done
2019-12-04 18:15:05.103129:   [DONE  ]   Preprocess ./dataset/corpus/Int/111.txt Done
2019-12-04 18:15:05.209507:   [DONE  ]   Preprocess ./dataset/corpus/Int/112.txt Done
2019-12-04 18:15:05.307220:   [DONE  ]   Preprocess ./dataset/corpus/Int/113.txt Done
2019-12-04 18:15:05.378427:   [DONE  ]   Preprocess ./dataset/corpus/Int/114.txt Done
2019-12-04 18:15:05.473028:   [DONE  ]   Preprocess ./dataset/corpus/Int/115.txt Done
2019-12-04 18:15:05.545581:   [DONE  ]   Preprocess ./dataset/corpus/Int/116.txt Done
2019-12-04 18:15:05.620779:   [DONE  ]   Preprocess ./dataset/corpus/Int/117.txt Done
2019-12-04 18:15:05.696986:   [DONE  ]   Preprocess ./dataset/corpus/Int/118.txt Done
