2019-12-07 01:20:09.007846:   [INFO  ]   -----------------------------------------------------------------------------
2019-12-07 01:20:09.008000:   [INFO  ]   Hello world!
2019-12-07 01:22:55.434179:   [DONE  ]   Preprocess ./dataset/corpus/Ele/57.txt Done
2019-12-07 01:22:55.510543:   [DONE  ]   Preprocess ./dataset/corpus/Ele/58.txt Done
2019-12-07 01:22:55.594834:   [DONE  ]   Preprocess ./dataset/corpus/Ele/59.txt Done
2019-12-07 01:22:55.672579:   [DONE  ]   Preprocess ./dataset/corpus/Ele/60.txt Done
2019-12-07 01:22:55.721823:   [DONE  ]   Preprocess ./dataset/corpus/Ele/61.txt Done
2019-12-07 01:22:55.789411:   [DONE  ]   Preprocess ./dataset/corpus/Ele/62.txt Done
2019-12-07 01:22:55.854004:   [DONE  ]   Preprocess ./dataset/corpus/Ele/63.txt Done
2019-12-07 01:22:55.905742:   [DONE  ]   Preprocess ./dataset/corpus/Ele/64.txt Done
2019-12-07 01:22:55.956106:   [DONE  ]   Preprocess ./dataset/corpus/Ele/65.txt Done
2019-12-07 01:22:56.018183:   [DONE  ]   Preprocess ./dataset/corpus/Ele/66.txt Done
2019-12-07 01:22:56.065975:   [DONE  ]   Preprocess ./dataset/corpus/Ele/67.txt Done
2019-12-07 01:22:56.127040:   [DONE  ]   Preprocess ./dataset/corpus/Ele/68.txt Done
2019-12-07 01:22:56.202702:   [DONE  ]   Preprocess ./dataset/corpus/Ele/69.txt Done
2019-12-07 01:22:56.248320:   [DONE  ]   Preprocess ./dataset/corpus/Ele/70.txt Done
2019-12-07 01:22:56.300264:   [DONE  ]   Preprocess ./dataset/corpus/Ele/71.txt Done
2019-12-07 01:22:56.375998:   [DONE  ]   Preprocess ./dataset/corpus/Ele/72.txt Done
2019-12-07 01:22:56.426074:   [DONE  ]   Preprocess ./dataset/corpus/Ele/73.txt Done
2019-12-07 01:22:56.485723:   [DONE  ]   Preprocess ./dataset/corpus/Ele/74.txt Done
2019-12-07 01:22:56.550229:   [DONE  ]   Preprocess ./dataset/corpus/Ele/75.txt Done
2019-12-07 01:22:56.616180:   [DONE  ]   Preprocess ./dataset/corpus/Ele/76.txt Done
2019-12-07 01:22:56.666522:   [DONE  ]   Preprocess ./dataset/corpus/Ele/77.txt Done
2019-12-07 01:22:56.697040:   [DONE  ]   Preprocess ./dataset/corpus/Ele/78.txt Done
2019-12-07 01:22:56.771543:   [DONE  ]   Preprocess ./dataset/corpus/Ele/79.txt Done
2019-12-07 01:22:56.852638:   [DONE  ]   Preprocess ./dataset/corpus/Ele/80.txt Done
2019-12-07 01:22:56.908608:   [DONE  ]   Preprocess ./dataset/corpus/Ele/81.txt Done
2019-12-07 01:22:56.954507:   [DONE  ]   Preprocess ./dataset/corpus/Ele/82.txt Done
2019-12-07 01:22:57.016684:   [DONE  ]   Preprocess ./dataset/corpus/Ele/83.txt Done
2019-12-07 01:22:57.084389:   [DONE  ]   Preprocess ./dataset/corpus/Ele/84.txt Done
2019-12-07 01:22:57.153751:   [DONE  ]   Preprocess ./dataset/corpus/Ele/85.txt Done
2019-12-07 01:22:57.213839:   [DONE  ]   Preprocess ./dataset/corpus/Ele/86.txt Done
2019-12-07 01:22:57.282902:   [DONE  ]   Preprocess ./dataset/corpus/Ele/87.txt Done
2019-12-07 01:22:57.349944:   [DONE  ]   Preprocess ./dataset/corpus/Ele/88.txt Done
2019-12-07 01:22:57.419181:   [DONE  ]   Preprocess ./dataset/corpus/Ele/89.txt Done
2019-12-07 01:22:57.461431:   [DONE  ]   Preprocess ./dataset/corpus/Ele/90.txt Done
2019-12-07 01:22:57.542099:   [DONE  ]   Preprocess ./dataset/corpus/Ele/91.txt Done
2019-12-07 01:22:57.610228:   [DONE  ]   Preprocess ./dataset/corpus/Ele/92.txt Done
2019-12-07 01:22:57.691907:   [DONE  ]   Preprocess ./dataset/corpus/Ele/93.txt Done
2019-12-07 01:22:57.751975:   [DONE  ]   Preprocess ./dataset/corpus/Ele/94.txt Done
2019-12-07 01:22:57.813531:   [DONE  ]   Preprocess ./dataset/corpus/Ele/95.txt Done
2019-12-07 01:22:57.888512:   [DONE  ]   Preprocess ./dataset/corpus/Ele/96.txt Done
2019-12-07 01:22:57.950184:   [DONE  ]   Preprocess ./dataset/corpus/Ele/97.txt Done
2019-12-07 01:22:58.015558:   [DONE  ]   Preprocess ./dataset/corpus/Ele/98.txt Done
2019-12-07 01:22:58.101596:   [DONE  ]   Preprocess ./dataset/corpus/Ele/99.txt Done
2019-12-07 01:22:58.151063:   [DONE  ]   Preprocess ./dataset/corpus/Ele/100.txt Done
2019-12-07 01:22:58.221570:   [DONE  ]   Preprocess ./dataset/corpus/Ele/101.txt Done
2019-12-07 01:22:58.281536:   [DONE  ]   Preprocess ./dataset/corpus/Ele/102.txt Done
2019-12-07 01:22:58.338300:   [DONE  ]   Preprocess ./dataset/corpus/Ele/103.txt Done
2019-12-07 01:22:58.402265:   [DONE  ]   Preprocess ./dataset/corpus/Ele/104.txt Done
2019-12-07 01:22:58.470404:   [DONE  ]   Preprocess ./dataset/corpus/Ele/105.txt Done
2019-12-07 01:22:58.553206:   [DONE  ]   Preprocess ./dataset/corpus/Ele/106.txt Done
2019-12-07 01:22:58.639717:   [DONE  ]   Preprocess ./dataset/corpus/Ele/107.txt Done
2019-12-07 01:22:58.702716:   [DONE  ]   Preprocess ./dataset/corpus/Ele/108.txt Done
2019-12-07 01:22:58.786368:   [DONE  ]   Preprocess ./dataset/corpus/Ele/109.txt Done
2019-12-07 01:22:58.844016:   [DONE  ]   Preprocess ./dataset/corpus/Ele/110.txt Done
2019-12-07 01:22:58.910555:   [DONE  ]   Preprocess ./dataset/corpus/Ele/111.txt Done
2019-12-07 01:22:58.994239:   [DONE  ]   Preprocess ./dataset/corpus/Ele/112.txt Done
2019-12-07 01:22:59.068760:   [DONE  ]   Preprocess ./dataset/corpus/Ele/113.txt Done
2019-12-07 01:22:59.126016:   [DONE  ]   Preprocess ./dataset/corpus/Ele/114.txt Done
2019-12-07 01:22:59.199769:   [DONE  ]   Preprocess ./dataset/corpus/Ele/115.txt Done
2019-12-07 01:22:59.258194:   [DONE  ]   Preprocess ./dataset/corpus/Ele/116.txt Done
2019-12-07 01:22:59.317932:   [DONE  ]   Preprocess ./dataset/corpus/Ele/117.txt Done
2019-12-07 01:22:59.380242:   [DONE  ]   Preprocess ./dataset/corpus/Ele/118.txt Done
2019-12-07 01:22:59.442829:   [DONE  ]   Preprocess ./dataset/corpus/Ele/119.txt Done
2019-12-07 01:22:59.518141:   [DONE  ]   Preprocess ./dataset/corpus/Ele/120.txt Done
2019-12-07 01:22:59.566261:   [DONE  ]   Preprocess ./dataset/corpus/Ele/121.txt Done
2019-12-07 01:22:59.636081:   [DONE  ]   Preprocess ./dataset/corpus/Ele/122.txt Done
2019-12-07 01:22:59.692889:   [DONE  ]   Preprocess ./dataset/corpus/Ele/123.txt Done
2019-12-07 01:22:59.769138:   [DONE  ]   Preprocess ./dataset/corpus/Ele/124.txt Done
2019-12-07 01:22:59.811696:   [DONE  ]   Preprocess ./dataset/corpus/Ele/125.txt Done
2019-12-07 01:22:59.878132:   [DONE  ]   Preprocess ./dataset/corpus/Ele/126.txt Done
2019-12-07 01:22:59.966537:   [DONE  ]   Preprocess ./dataset/corpus/Ele/127.txt Done
2019-12-07 01:23:00.049825:   [DONE  ]   Preprocess ./dataset/corpus/Ele/128.txt Done
2019-12-07 01:23:00.127402:   [DONE  ]   Preprocess ./dataset/corpus/Ele/129.txt Done
2019-12-07 01:23:00.183148:   [DONE  ]   Preprocess ./dataset/corpus/Ele/130.txt Done
2019-12-07 01:23:00.253063:   [DONE  ]   Preprocess ./dataset/corpus/Ele/131.txt Done
2019-12-07 01:23:00.342786:   [DONE  ]   Preprocess ./dataset/corpus/Ele/132.txt Done
2019-12-07 01:23:00.411483:   [DONE  ]   Preprocess ./dataset/corpus/Ele/133.txt Done
2019-12-07 01:23:00.486790:   [DONE  ]   Preprocess ./dataset/corpus/Ele/134.txt Done
2019-12-07 01:23:00.534894:   [DONE  ]   Preprocess ./dataset/corpus/Ele/135.txt Done
2019-12-07 01:23:00.586872:   [DONE  ]   Preprocess ./dataset/corpus/Ele/136.txt Done
2019-12-07 01:23:00.642605:   [DONE  ]   Preprocess ./dataset/corpus/Ele/137.txt Done
2019-12-07 01:23:00.708203:   [DONE  ]   Preprocess ./dataset/corpus/Ele/138.txt Done
2019-12-07 01:23:00.764981:   [DONE  ]   Preprocess ./dataset/corpus/Ele/139.txt Done
2019-12-07 01:23:00.831624:   [DONE  ]   Preprocess ./dataset/corpus/Ele/140.txt Done
2019-12-07 01:23:00.886927:   [DONE  ]   Preprocess ./dataset/corpus/Ele/141.txt Done
2019-12-07 01:23:00.962812:   [DONE  ]   Preprocess ./dataset/corpus/Ele/142.txt Done
2019-12-07 01:23:01.027449:   [DONE  ]   Preprocess ./dataset/corpus/Ele/143.txt Done
2019-12-07 01:23:01.134448:   [DONE  ]   Preprocess ./dataset/corpus/Ele/144.txt Done
2019-12-07 01:23:01.210045:   [DONE  ]   Preprocess ./dataset/corpus/Ele/145.txt Done
2019-12-07 01:23:01.277619:   [DONE  ]   Preprocess ./dataset/corpus/Ele/146.txt Done
2019-12-07 01:23:01.365596:   [DONE  ]   Preprocess ./dataset/corpus/Ele/147.txt Done
2019-12-07 01:23:01.447795:   [DONE  ]   Preprocess ./dataset/corpus/Ele/148.txt Done
2019-12-07 01:23:01.510843:   [DONE  ]   Preprocess ./dataset/corpus/Ele/149.txt Done
2019-12-07 01:23:01.583818:   [DONE  ]   Preprocess ./dataset/corpus/Ele/150.txt Done
2019-12-07 01:23:01.584021:   [DONE  ]   Read Ele Done
2019-12-07 01:23:01.584372:   [START ]   Start Reading Int
2019-12-07 01:23:01.673623:   [DONE  ]   Preprocess ./dataset/corpus/Int/1.txt Done
2019-12-07 01:23:01.777019:   [DONE  ]   Preprocess ./dataset/corpus/Int/2.txt Done
2019-12-07 01:23:01.854400:   [DONE  ]   Preprocess ./dataset/corpus/Int/3.txt Done
2019-12-07 01:23:01.948909:   [DONE  ]   Preprocess ./dataset/corpus/Int/4.txt Done
2019-12-07 01:23:02.040389:   [DONE  ]   Preprocess ./dataset/corpus/Int/5.txt Done
2019-12-07 01:23:02.147766:   [DONE  ]   Preprocess ./dataset/corpus/Int/6.txt Done
2019-12-07 01:23:02.238219:   [DONE  ]   Preprocess ./dataset/corpus/Int/7.txt Done
2019-12-07 01:23:02.322701:   [DONE  ]   Preprocess ./dataset/corpus/Int/8.txt Done
2019-12-07 01:23:02.412898:   [DONE  ]   Preprocess ./dataset/corpus/Int/9.txt Done
2019-12-07 01:23:02.511701:   [DONE  ]   Preprocess ./dataset/corpus/Int/10.txt Done
2019-12-07 01:23:02.605263:   [DONE  ]   Preprocess ./dataset/corpus/Int/11.txt Done
2019-12-07 01:23:02.681824:   [DONE  ]   Preprocess ./dataset/corpus/Int/12.txt Done
2019-12-07 01:23:02.768249:   [DONE  ]   Preprocess ./dataset/corpus/Int/13.txt Done
2019-12-07 01:23:02.861934:   [DONE  ]   Preprocess ./dataset/corpus/Int/14.txt Done
2019-12-07 01:23:02.929305:   [DONE  ]   Preprocess ./dataset/corpus/Int/15.txt Done
2019-12-07 01:23:02.980717:   [DONE  ]   Preprocess ./dataset/corpus/Int/16.txt Done
2019-12-07 01:23:03.077621:   [DONE  ]   Preprocess ./dataset/corpus/Int/17.txt Done
2019-12-07 01:23:03.178129:   [DONE  ]   Preprocess ./dataset/corpus/Int/18.txt Done
2019-12-07 01:23:03.268466:   [DONE  ]   Preprocess ./dataset/corpus/Int/19.txt Done
2019-12-07 01:23:03.369230:   [DONE  ]   Preprocess ./dataset/corpus/Int/20.txt Done
2019-12-07 01:23:03.449805:   [DONE  ]   Preprocess ./dataset/corpus/Int/21.txt Done
2019-12-07 01:23:03.548497:   [DONE  ]   Preprocess ./dataset/corpus/Int/22.txt Done
2019-12-07 01:23:03.638109:   [DONE  ]   Preprocess ./dataset/corpus/Int/23.txt Done
2019-12-07 01:23:03.726101:   [DONE  ]   Preprocess ./dataset/corpus/Int/24.txt Done
2019-12-07 01:23:03.820297:   [DONE  ]   Preprocess ./dataset/corpus/Int/25.txt Done
2019-12-07 01:23:03.907335:   [DONE  ]   Preprocess ./dataset/corpus/Int/26.txt Done
2019-12-07 01:23:03.988620:   [DONE  ]   Preprocess ./dataset/corpus/Int/27.txt Done
2019-12-07 01:23:04.069111:   [DONE  ]   Preprocess ./dataset/corpus/Int/28.txt Done
2019-12-07 01:23:04.146718:   [DONE  ]   Preprocess ./dataset/corpus/Int/29.txt Done
2019-12-07 01:23:04.237224:   [DONE  ]   Preprocess ./dataset/corpus/Int/30.txt Done
2019-12-07 01:23:04.336219:   [DONE  ]   Preprocess ./dataset/corpus/Int/31.txt Done
2019-12-07 01:23:04.420112:   [DONE  ]   Preprocess ./dataset/corpus/Int/32.txt Done
2019-12-07 01:23:04.501256:   [DONE  ]   Preprocess ./dataset/corpus/Int/33.txt Done
2019-12-07 01:23:04.602166:   [DONE  ]   Preprocess ./dataset/corpus/Int/34.txt Done
2019-12-07 01:23:04.693365:   [DONE  ]   Preprocess ./dataset/corpus/Int/35.txt Done
2019-12-07 01:23:04.762141:   [DONE  ]   Preprocess ./dataset/corpus/Int/36.txt Done
2019-12-07 01:23:04.861727:   [DONE  ]   Preprocess ./dataset/corpus/Int/37.txt Done
2019-12-07 01:23:04.949045:   [DONE  ]   Preprocess ./dataset/corpus/Int/38.txt Done
2019-12-07 01:23:05.031883:   [DONE  ]   Preprocess ./dataset/corpus/Int/39.txt Done
2019-12-07 01:23:05.134023:   [DONE  ]   Preprocess ./dataset/corpus/Int/40.txt Done
2019-12-07 01:23:05.207653:   [DONE  ]   Preprocess ./dataset/corpus/Int/41.txt Done
2019-12-07 01:23:05.268233:   [DONE  ]   Preprocess ./dataset/corpus/Int/42.txt Done
2019-12-07 01:23:05.345913:   [DONE  ]   Preprocess ./dataset/corpus/Int/43.txt Done
2019-12-07 01:23:05.424978:   [DONE  ]   Preprocess ./dataset/corpus/Int/44.txt Done
2019-12-07 01:23:05.487938:   [DONE  ]   Preprocess ./dataset/corpus/Int/45.txt Done
2019-12-07 01:23:05.566702:   [DONE  ]   Preprocess ./dataset/corpus/Int/46.txt Done
2019-12-07 01:23:05.672982:   [DONE  ]   Preprocess ./dataset/corpus/Int/47.txt Done
2019-12-07 01:23:05.760429:   [DONE  ]   Preprocess ./dataset/corpus/Int/48.txt Done
2019-12-07 01:23:05.812744:   [DONE  ]   Preprocess ./dataset/corpus/Int/49.txt Done
2019-12-07 01:23:05.913785:   [DONE  ]   Preprocess ./dataset/corpus/Int/50.txt Done
2019-12-07 01:23:06.009925:   [DONE  ]   Preprocess ./dataset/corpus/Int/51.txt Done
2019-12-07 01:23:06.103409:   [DONE  ]   Preprocess ./dataset/corpus/Int/52.txt Done
2019-12-07 01:23:06.176243:   [DONE  ]   Preprocess ./dataset/corpus/Int/53.txt Done
2019-12-07 01:23:06.259180:   [DONE  ]   Preprocess ./dataset/corpus/Int/54.txt Done
2019-12-07 01:23:06.347114:   [DONE  ]   Preprocess ./dataset/corpus/Int/55.txt Done
2019-12-07 01:23:06.440601:   [DONE  ]   Preprocess ./dataset/corpus/Int/56.txt Done
2019-12-07 01:23:06.529743:   [DONE  ]   Preprocess ./dataset/corpus/Int/57.txt Done
2019-12-07 01:23:06.637463:   [DONE  ]   Preprocess ./dataset/corpus/Int/58.txt Done
2019-12-07 01:23:06.736678:   [DONE  ]   Preprocess ./dataset/corpus/Int/59.txt Done
2019-12-07 01:23:06.824931:   [DONE  ]   Preprocess ./dataset/corpus/Int/60.txt Done
2019-12-07 01:23:06.884673:   [DONE  ]   Preprocess ./dataset/corpus/Int/61.txt Done
2019-12-07 01:23:06.963798:   [DONE  ]   Preprocess ./dataset/corpus/Int/62.txt Done
2019-12-07 01:23:07.032105:   [DONE  ]   Preprocess ./dataset/corpus/Int/63.txt Done
2019-12-07 01:23:07.107539:   [DONE  ]   Preprocess ./dataset/corpus/Int/64.txt Done
2019-12-07 01:23:07.181652:   [DONE  ]   Preprocess ./dataset/corpus/Int/65.txt Done
2019-12-07 01:23:07.259176:   [DONE  ]   Preprocess ./dataset/corpus/Int/66.txt Done
2019-12-07 01:23:07.316943:   [DONE  ]   Preprocess ./dataset/corpus/Int/67.txt Done
2019-12-07 01:23:07.381122:   [DONE  ]   Preprocess ./dataset/corpus/Int/68.txt Done
2019-12-07 01:23:07.469325:   [DONE  ]   Preprocess ./dataset/corpus/Int/69.txt Done
2019-12-07 01:23:07.558242:   [DONE  ]   Preprocess ./dataset/corpus/Int/70.txt Done
2019-12-07 01:23:07.614150:   [DONE  ]   Preprocess ./dataset/corpus/Int/71.txt Done
2019-12-07 01:23:07.706610:   [DONE  ]   Preprocess ./dataset/corpus/Int/72.txt Done
2019-12-07 01:23:07.797172:   [DONE  ]   Preprocess ./dataset/corpus/Int/73.txt Done
2019-12-07 01:23:07.863321:   [DONE  ]   Preprocess ./dataset/corpus/Int/74.txt Done
2019-12-07 01:23:07.939481:   [DONE  ]   Preprocess ./dataset/corpus/Int/75.txt Done
2019-12-07 01:23:08.021234:   [DONE  ]   Preprocess ./dataset/corpus/Int/76.txt Done
2019-12-07 01:23:08.100096:   [DONE  ]   Preprocess ./dataset/corpus/Int/77.txt Done
2019-12-07 01:23:08.186528:   [DONE  ]   Preprocess ./dataset/corpus/Int/78.txt Done
2019-12-07 01:23:08.279480:   [DONE  ]   Preprocess ./dataset/corpus/Int/79.txt Done
2019-12-07 01:23:08.376942:   [DONE  ]   Preprocess ./dataset/corpus/Int/80.txt Done
2019-12-07 01:23:08.465668:   [DONE  ]   Preprocess ./dataset/corpus/Int/81.txt Done
2019-12-07 01:23:08.521774:   [DONE  ]   Preprocess ./dataset/corpus/Int/82.txt Done
2019-12-07 01:23:08.616386:   [DONE  ]   Preprocess ./dataset/corpus/Int/83.txt Done
2019-12-07 01:23:08.701485:   [DONE  ]   Preprocess ./dataset/corpus/Int/84.txt Done
2019-12-07 01:23:08.785887:   [DONE  ]   Preprocess ./dataset/corpus/Int/85.txt Done
2019-12-07 01:23:08.868595:   [DONE  ]   Preprocess ./dataset/corpus/Int/86.txt Done
2019-12-07 01:23:08.947874:   [DONE  ]   Preprocess ./dataset/corpus/Int/87.txt Done
2019-12-07 01:23:09.047353:   [DONE  ]   Preprocess ./dataset/corpus/Int/88.txt Done
2019-12-07 01:23:09.142691:   [DONE  ]   Preprocess ./dataset/corpus/Int/89.txt Done
2019-12-07 01:23:09.219697:   [DONE  ]   Preprocess ./dataset/corpus/Int/90.txt Done
2019-12-07 01:23:09.321204:   [DONE  ]   Preprocess ./dataset/corpus/Int/91.txt Done
2019-12-07 01:23:09.395720:   [DONE  ]   Preprocess ./dataset/corpus/Int/92.txt Done
2019-12-07 01:23:09.491288:   [DONE  ]   Preprocess ./dataset/corpus/Int/93.txt Done
2019-12-07 01:23:09.563264:   [DONE  ]   Preprocess ./dataset/corpus/Int/94.txt Done
