2019-12-04 10:42:53.896295:   [INFO  ]   -----------------------------------------------------------------------------
2019-12-04 10:42:53.896445:   [INFO  ]   Hello world!
2019-12-04 10:43:00.216932:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/26.txt Done
2019-12-04 10:43:00.305318:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/27.txt Done
2019-12-04 10:43:00.396232:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/28.txt Done
2019-12-04 10:43:00.484979:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/29.txt Done
2019-12-04 10:43:00.575327:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/30.txt Done
2019-12-04 10:43:00.661522:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/31.txt Done
2019-12-04 10:43:00.753337:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/32.txt Done
2019-12-04 10:43:00.845424:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/33.txt Done
2019-12-04 10:43:00.928430:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/34.txt Done
2019-12-04 10:43:01.023042:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/35.txt Done
2019-12-04 10:43:01.139192:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/36.txt Done
2019-12-04 10:43:01.207770:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/37.txt Done
2019-12-04 10:43:01.280439:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/38.txt Done
2019-12-04 10:43:01.362860:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/39.txt Done
2019-12-04 10:43:01.469203:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/40.txt Done
2019-12-04 10:43:01.560564:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/41.txt Done
2019-12-04 10:43:01.651310:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/42.txt Done
2019-12-04 10:43:01.736431:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/43.txt Done
2019-12-04 10:43:01.837719:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/44.txt Done
2019-12-04 10:43:01.916476:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/45.txt Done
2019-12-04 10:43:02.005147:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/46.txt Done
2019-12-04 10:43:02.083192:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/47.txt Done
2019-12-04 10:43:02.177749:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/48.txt Done
2019-12-04 10:43:02.247630:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/49.txt Done
2019-12-04 10:43:02.342845:   [DONE  ]   Preprocess ./dataset/cambridge/FCE/50.txt Done
2019-12-04 10:43:02.343030:   [DONE  ]   Read FCE Done
2019-12-04 10:43:02.343497:   [START ]   Start Reading CAE
2019-12-04 10:43:02.423572:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/1.txt Done
2019-12-04 10:43:02.491960:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/2.txt Done
2019-12-04 10:43:02.620012:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/3.txt Done
2019-12-04 10:43:02.797131:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/4.txt Done
2019-12-04 10:43:02.880431:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/5.txt Done
2019-12-04 10:43:02.990235:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/6.txt Done
2019-12-04 10:43:03.097422:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/7.txt Done
2019-12-04 10:43:03.208051:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/8.txt Done
2019-12-04 10:43:03.322795:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/9.txt Done
2019-12-04 10:43:03.468737:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/10.txt Done
2019-12-04 10:43:03.550451:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/11.txt Done
2019-12-04 10:43:03.667539:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/12.txt Done
2019-12-04 10:43:03.785020:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/13.txt Done
2019-12-04 10:43:03.852555:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/14.txt Done
2019-12-04 10:43:03.914749:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/15.txt Done
2019-12-04 10:43:03.989535:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/16.txt Done
2019-12-04 10:43:04.112811:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/17.txt Done
2019-12-04 10:43:04.211432:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/18.txt Done
2019-12-04 10:43:04.311882:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/19.txt Done
2019-12-04 10:43:04.506504:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/20.txt Done
2019-12-04 10:43:04.587072:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/21.txt Done
2019-12-04 10:43:04.709417:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/22.txt Done
2019-12-04 10:43:04.810097:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/23.txt Done
2019-12-04 10:43:04.892644:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/24.txt Done
2019-12-04 10:43:04.998708:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/25.txt Done
2019-12-04 10:43:05.105991:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/26.txt Done
2019-12-04 10:43:05.209557:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/27.txt Done
2019-12-04 10:43:05.331092:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/28.txt Done
2019-12-04 10:43:05.395756:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/29.txt Done
2019-12-04 10:43:05.482227:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/30.txt Done
2019-12-04 10:43:05.564231:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/31.txt Done
2019-12-04 10:43:05.687179:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/32.txt Done
2019-12-04 10:43:05.766938:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/33.txt Done
2019-12-04 10:43:05.928233:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/34.txt Done
2019-12-04 10:43:06.025129:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/35.txt Done
2019-12-04 10:43:06.208366:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/36.txt Done
2019-12-04 10:43:06.327392:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/37.txt Done
2019-12-04 10:43:06.409774:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/38.txt Done
2019-12-04 10:43:06.515391:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/39.txt Done
2019-12-04 10:43:06.668817:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/40.txt Done
2019-12-04 10:43:06.773718:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/41.txt Done
2019-12-04 10:43:06.887365:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/42.txt Done
2019-12-04 10:43:06.993488:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/43.txt Done
2019-12-04 10:43:07.141129:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/44.txt Done
2019-12-04 10:43:07.226664:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/45.txt Done
2019-12-04 10:43:07.328833:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/46.txt Done
2019-12-04 10:43:07.458461:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/47.txt Done
2019-12-04 10:43:07.617192:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/48.txt Done
2019-12-04 10:43:07.643118:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/49.txt Done
2019-12-04 10:43:07.663500:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/50.txt Done
2019-12-04 10:43:07.663617:   [DONE  ]   Read CAE Done
2019-12-04 10:43:07.663741:   [START ]   Start Reading CPE
2019-12-04 10:43:07.723131:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/1.txt Done
2019-12-04 10:43:07.829684:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/2.txt Done
2019-12-04 10:43:07.964025:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/3.txt Done
2019-12-04 10:43:08.050172:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/4.txt Done
2019-12-04 10:43:08.106618:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/5.txt Done
2019-12-04 10:43:08.221918:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/6.txt Done
2019-12-04 10:43:08.338011:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/7.txt Done
2019-12-04 10:43:08.437004:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/8.txt Done
2019-12-04 10:43:08.493323:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/9.txt Done
2019-12-04 10:43:08.595839:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/10.txt Done
2019-12-04 10:43:08.704544:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/11.txt Done
2019-12-04 10:43:08.814862:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/12.txt Done
2019-12-04 10:43:08.878433:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/13.txt Done
2019-12-04 10:43:08.983306:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/14.txt Done
2019-12-04 10:43:09.079442:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/15.txt Done
2019-12-04 10:43:09.203683:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/16.txt Done
2019-12-04 10:43:09.264013:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/17.txt Done
2019-12-04 10:43:09.383904:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/18.txt Done
2019-12-04 10:43:09.528681:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/19.txt Done
2019-12-04 10:43:09.627530:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/20.txt Done
2019-12-04 10:43:09.695812:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/21.txt Done
2019-12-04 10:43:09.824457:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/22.txt Done
2019-12-04 10:43:09.948123:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/23.txt Done
2019-12-04 10:43:10.057019:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/24.txt Done
2019-12-04 10:43:10.117293:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/25.txt Done
2019-12-04 10:43:10.225964:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/26.txt Done
2019-12-04 10:43:10.372952:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/27.txt Done
2019-12-04 10:43:10.463100:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/28.txt Done
2019-12-04 10:43:10.531125:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/29.txt Done
2019-12-04 10:43:10.649296:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/30.txt Done
2019-12-04 10:43:10.755968:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/31.txt Done
2019-12-04 10:43:10.861138:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/32.txt Done
2019-12-04 10:43:10.924940:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/33.txt Done
2019-12-04 10:43:11.056324:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/34.txt Done
2019-12-04 10:43:11.180665:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/35.txt Done
2019-12-04 10:43:11.282882:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/36.txt Done
2019-12-04 10:43:11.351391:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/37.txt Done
2019-12-04 10:43:11.452634:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/38.txt Done
2019-12-04 10:43:11.586256:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/39.txt Done
2019-12-04 10:43:11.690509:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/40.txt Done
2019-12-04 10:43:11.769985:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/41.txt Done
2019-12-04 10:43:11.883706:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/42.txt Done
2019-12-04 10:43:12.028047:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/43.txt Done
2019-12-04 10:43:12.128854:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/44.txt Done
2019-12-04 10:43:12.191088:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/45.txt Done
2019-12-04 10:43:12.306017:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/46.txt Done
2019-12-04 10:43:12.434069:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/47.txt Done
2019-12-04 10:43:12.547194:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/48.txt Done
2019-12-04 10:43:12.608007:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/49.txt Done
2019-12-04 10:43:12.722982:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/50.txt Done
2019-12-04 10:43:12.723119:   [DONE  ]   Read CPE Done
2019-12-04 10:43:12.723547:   [START ]   Time 0 Start
2019-12-04 10:43:12.723643:   [START ]   Start Training data
2019-12-04 10:43:12.723747:   [START ]   Limiting KET Start
2019-12-04 10:43:12.723874:   [RESULT]   ----------Score on KET Limiting: 7.129673932305511----------
2019-12-04 10:43:12.723951:   [RESULT]   ----------Score on KET Limiting: 8.109479300261631----------
2019-12-04 10:43:12.724026:   [RESULT]   ----------Score on KET Limiting: 7.1708190314576985----------
2019-12-04 10:43:12.724160:   [RESULT]   ----------Score on KET Limiting: 7.516113516113516----------
2019-12-04 10:43:12.724277:   [RESULT]   ----------Score on KET Limiting: 7.63494615936827----------
2019-12-04 10:43:12.724362:   [RESULT]   ----------Score on KET Limiting: 7.8423906064972675----------
2019-12-04 10:43:12.724454:   [RESULT]   ----------Score on KET Limiting: 6.7440476190476195----------
