2019-12-05 03:37:12.440708:   [INFO  ]   -----------------------------------------------------------------------------
2019-12-05 03:37:12.440877:   [INFO  ]   Hello world!
2019-12-05 03:37:14.942889:   [DONE  ]   Preprocess ./dataset/corpus/Ele/15.txt Done
2019-12-05 03:37:14.993613:   [DONE  ]   Preprocess ./dataset/corpus/Ele/16.txt Done
2019-12-05 03:37:15.067209:   [DONE  ]   Preprocess ./dataset/corpus/Ele/17.txt Done
2019-12-05 03:37:15.146354:   [DONE  ]   Preprocess ./dataset/corpus/Ele/18.txt Done
2019-12-05 03:37:15.217113:   [DONE  ]   Preprocess ./dataset/corpus/Ele/19.txt Done
2019-12-05 03:37:15.296822:   [DONE  ]   Preprocess ./dataset/corpus/Ele/20.txt Done
2019-12-05 03:37:15.367107:   [DONE  ]   Preprocess ./dataset/corpus/Ele/21.txt Done
2019-12-05 03:37:15.440087:   [DONE  ]   Preprocess ./dataset/corpus/Ele/22.txt Done
2019-12-05 03:37:15.512939:   [DONE  ]   Preprocess ./dataset/corpus/Ele/23.txt Done
2019-12-05 03:37:15.572698:   [DONE  ]   Preprocess ./dataset/corpus/Ele/24.txt Done
2019-12-05 03:37:15.655266:   [DONE  ]   Preprocess ./dataset/corpus/Ele/25.txt Done
2019-12-05 03:37:15.743035:   [DONE  ]   Preprocess ./dataset/corpus/Ele/26.txt Done
2019-12-05 03:37:15.804613:   [DONE  ]   Preprocess ./dataset/corpus/Ele/27.txt Done
2019-12-05 03:37:15.861902:   [DONE  ]   Preprocess ./dataset/corpus/Ele/28.txt Done
2019-12-05 03:37:15.942017:   [DONE  ]   Preprocess ./dataset/corpus/Ele/29.txt Done
2019-12-05 03:37:16.018648:   [DONE  ]   Preprocess ./dataset/corpus/Ele/30.txt Done
2019-12-05 03:37:16.083119:   [DONE  ]   Preprocess ./dataset/corpus/Ele/31.txt Done
2019-12-05 03:37:16.148361:   [DONE  ]   Preprocess ./dataset/corpus/Ele/32.txt Done
2019-12-05 03:37:16.214827:   [DONE  ]   Preprocess ./dataset/corpus/Ele/33.txt Done
2019-12-05 03:37:16.299092:   [DONE  ]   Preprocess ./dataset/corpus/Ele/34.txt Done
2019-12-05 03:37:16.384457:   [DONE  ]   Preprocess ./dataset/corpus/Ele/35.txt Done
2019-12-05 03:37:16.452170:   [DONE  ]   Preprocess ./dataset/corpus/Ele/36.txt Done
2019-12-05 03:37:16.500929:   [DONE  ]   Preprocess ./dataset/corpus/Ele/37.txt Done
2019-12-05 03:37:16.571722:   [DONE  ]   Preprocess ./dataset/corpus/Ele/38.txt Done
2019-12-05 03:37:16.615447:   [DONE  ]   Preprocess ./dataset/corpus/Ele/39.txt Done
2019-12-05 03:37:16.703790:   [DONE  ]   Preprocess ./dataset/corpus/Ele/40.txt Done
2019-12-05 03:37:16.761576:   [DONE  ]   Preprocess ./dataset/corpus/Ele/41.txt Done
2019-12-05 03:37:16.831237:   [DONE  ]   Preprocess ./dataset/corpus/Ele/42.txt Done
2019-12-05 03:37:16.906805:   [DONE  ]   Preprocess ./dataset/corpus/Ele/43.txt Done
2019-12-05 03:37:16.973309:   [DONE  ]   Preprocess ./dataset/corpus/Ele/44.txt Done
2019-12-05 03:37:17.015034:   [DONE  ]   Preprocess ./dataset/corpus/Ele/45.txt Done
2019-12-05 03:37:17.084065:   [DONE  ]   Preprocess ./dataset/corpus/Ele/46.txt Done
2019-12-05 03:37:17.153491:   [DONE  ]   Preprocess ./dataset/corpus/Ele/47.txt Done
2019-12-05 03:37:17.226461:   [DONE  ]   Preprocess ./dataset/corpus/Ele/48.txt Done
2019-12-05 03:37:17.268663:   [DONE  ]   Preprocess ./dataset/corpus/Ele/49.txt Done
2019-12-05 03:37:17.340448:   [DONE  ]   Preprocess ./dataset/corpus/Ele/50.txt Done
2019-12-05 03:37:17.423647:   [DONE  ]   Preprocess ./dataset/corpus/Ele/51.txt Done
2019-12-05 03:37:17.489273:   [DONE  ]   Preprocess ./dataset/corpus/Ele/52.txt Done
2019-12-05 03:37:17.557280:   [DONE  ]   Preprocess ./dataset/corpus/Ele/53.txt Done
2019-12-05 03:37:17.629168:   [DONE  ]   Preprocess ./dataset/corpus/Ele/54.txt Done
2019-12-05 03:37:17.674408:   [DONE  ]   Preprocess ./dataset/corpus/Ele/55.txt Done
2019-12-05 03:37:17.756558:   [DONE  ]   Preprocess ./dataset/corpus/Ele/56.txt Done
2019-12-05 03:37:17.845522:   [DONE  ]   Preprocess ./dataset/corpus/Ele/57.txt Done
2019-12-05 03:37:17.929832:   [DONE  ]   Preprocess ./dataset/corpus/Ele/58.txt Done
2019-12-05 03:37:18.016885:   [DONE  ]   Preprocess ./dataset/corpus/Ele/59.txt Done
2019-12-05 03:37:18.096195:   [DONE  ]   Preprocess ./dataset/corpus/Ele/60.txt Done
2019-12-05 03:37:18.153582:   [DONE  ]   Preprocess ./dataset/corpus/Ele/61.txt Done
2019-12-05 03:37:18.230466:   [DONE  ]   Preprocess ./dataset/corpus/Ele/62.txt Done
2019-12-05 03:37:18.297289:   [DONE  ]   Preprocess ./dataset/corpus/Ele/63.txt Done
2019-12-05 03:37:18.357130:   [DONE  ]   Preprocess ./dataset/corpus/Ele/64.txt Done
2019-12-05 03:37:18.413817:   [DONE  ]   Preprocess ./dataset/corpus/Ele/65.txt Done
2019-12-05 03:37:18.485857:   [DONE  ]   Preprocess ./dataset/corpus/Ele/66.txt Done
2019-12-05 03:37:18.528036:   [DONE  ]   Preprocess ./dataset/corpus/Ele/67.txt Done
2019-12-05 03:37:18.589254:   [DONE  ]   Preprocess ./dataset/corpus/Ele/68.txt Done
2019-12-05 03:37:18.666560:   [DONE  ]   Preprocess ./dataset/corpus/Ele/69.txt Done
2019-12-05 03:37:18.720569:   [DONE  ]   Preprocess ./dataset/corpus/Ele/70.txt Done
2019-12-05 03:37:18.772928:   [DONE  ]   Preprocess ./dataset/corpus/Ele/71.txt Done
2019-12-05 03:37:18.848983:   [DONE  ]   Preprocess ./dataset/corpus/Ele/72.txt Done
2019-12-05 03:37:18.913981:   [DONE  ]   Preprocess ./dataset/corpus/Ele/73.txt Done
2019-12-05 03:37:18.975383:   [DONE  ]   Preprocess ./dataset/corpus/Ele/74.txt Done
2019-12-05 03:37:19.040541:   [DONE  ]   Preprocess ./dataset/corpus/Ele/75.txt Done
2019-12-05 03:37:19.109376:   [DONE  ]   Preprocess ./dataset/corpus/Ele/76.txt Done
2019-12-05 03:37:19.160367:   [DONE  ]   Preprocess ./dataset/corpus/Ele/77.txt Done
2019-12-05 03:37:19.200099:   [DONE  ]   Preprocess ./dataset/corpus/Ele/78.txt Done
2019-12-05 03:37:19.276899:   [DONE  ]   Preprocess ./dataset/corpus/Ele/79.txt Done
2019-12-05 03:37:19.352303:   [DONE  ]   Preprocess ./dataset/corpus/Ele/80.txt Done
2019-12-05 03:37:19.415450:   [DONE  ]   Preprocess ./dataset/corpus/Ele/81.txt Done
2019-12-05 03:37:19.470032:   [DONE  ]   Preprocess ./dataset/corpus/Ele/82.txt Done
2019-12-05 03:37:19.542247:   [DONE  ]   Preprocess ./dataset/corpus/Ele/83.txt Done
2019-12-05 03:37:19.612489:   [DONE  ]   Preprocess ./dataset/corpus/Ele/84.txt Done
2019-12-05 03:37:19.685630:   [DONE  ]   Preprocess ./dataset/corpus/Ele/85.txt Done
2019-12-05 03:37:19.745550:   [DONE  ]   Preprocess ./dataset/corpus/Ele/86.txt Done
2019-12-05 03:37:19.822202:   [DONE  ]   Preprocess ./dataset/corpus/Ele/87.txt Done
2019-12-05 03:37:19.892623:   [DONE  ]   Preprocess ./dataset/corpus/Ele/88.txt Done
2019-12-05 03:37:19.981988:   [DONE  ]   Preprocess ./dataset/corpus/Ele/89.txt Done
2019-12-05 03:37:20.022086:   [DONE  ]   Preprocess ./dataset/corpus/Ele/90.txt Done
2019-12-05 03:37:20.105170:   [DONE  ]   Preprocess ./dataset/corpus/Ele/91.txt Done
2019-12-05 03:37:20.168410:   [DONE  ]   Preprocess ./dataset/corpus/Ele/92.txt Done
2019-12-05 03:37:20.251858:   [DONE  ]   Preprocess ./dataset/corpus/Ele/93.txt Done
2019-12-05 03:37:20.323539:   [DONE  ]   Preprocess ./dataset/corpus/Ele/94.txt Done
2019-12-05 03:37:20.393663:   [DONE  ]   Preprocess ./dataset/corpus/Ele/95.txt Done
2019-12-05 03:37:20.463990:   [DONE  ]   Preprocess ./dataset/corpus/Ele/96.txt Done
2019-12-05 03:37:20.535359:   [DONE  ]   Preprocess ./dataset/corpus/Ele/97.txt Done
2019-12-05 03:37:20.602536:   [DONE  ]   Preprocess ./dataset/corpus/Ele/98.txt Done
2019-12-05 03:37:20.691978:   [DONE  ]   Preprocess ./dataset/corpus/Ele/99.txt Done
2019-12-05 03:37:20.742242:   [DONE  ]   Preprocess ./dataset/corpus/Ele/100.txt Done
2019-12-05 03:37:20.815289:   [DONE  ]   Preprocess ./dataset/corpus/Ele/101.txt Done
2019-12-05 03:37:20.870048:   [DONE  ]   Preprocess ./dataset/corpus/Ele/102.txt Done
2019-12-05 03:37:20.926844:   [DONE  ]   Preprocess ./dataset/corpus/Ele/103.txt Done
2019-12-05 03:37:20.989657:   [DONE  ]   Preprocess ./dataset/corpus/Ele/104.txt Done
2019-12-05 03:37:21.052317:   [DONE  ]   Preprocess ./dataset/corpus/Ele/105.txt Done
2019-12-05 03:37:21.140705:   [DONE  ]   Preprocess ./dataset/corpus/Ele/106.txt Done
2019-12-05 03:37:21.229592:   [DONE  ]   Preprocess ./dataset/corpus/Ele/107.txt Done
2019-12-05 03:37:21.292888:   [DONE  ]   Preprocess ./dataset/corpus/Ele/108.txt Done
2019-12-05 03:37:21.384867:   [DONE  ]   Preprocess ./dataset/corpus/Ele/109.txt Done
2019-12-05 03:37:21.453068:   [DONE  ]   Preprocess ./dataset/corpus/Ele/110.txt Done
2019-12-05 03:37:21.514644:   [DONE  ]   Preprocess ./dataset/corpus/Ele/111.txt Done
2019-12-05 03:37:21.591842:   [DONE  ]   Preprocess ./dataset/corpus/Ele/112.txt Done
2019-12-05 03:37:21.674729:   [DONE  ]   Preprocess ./dataset/corpus/Ele/113.txt Done
2019-12-05 03:37:21.741512:   [DONE  ]   Preprocess ./dataset/corpus/Ele/114.txt Done
2019-12-05 03:37:21.817949:   [DONE  ]   Preprocess ./dataset/corpus/Ele/115.txt Done
2019-12-05 03:37:21.883594:   [DONE  ]   Preprocess ./dataset/corpus/Ele/116.txt Done
2019-12-05 03:37:21.937228:   [DONE  ]   Preprocess ./dataset/corpus/Ele/117.txt Done
2019-12-05 03:37:21.993378:   [DONE  ]   Preprocess ./dataset/corpus/Ele/118.txt Done
2019-12-05 03:37:22.056630:   [DONE  ]   Preprocess ./dataset/corpus/Ele/119.txt Done
2019-12-05 03:37:22.134580:   [DONE  ]   Preprocess ./dataset/corpus/Ele/120.txt Done
2019-12-05 03:37:22.183841:   [DONE  ]   Preprocess ./dataset/corpus/Ele/121.txt Done
2019-12-05 03:37:22.257406:   [DONE  ]   Preprocess ./dataset/corpus/Ele/122.txt Done
2019-12-05 03:37:22.313269:   [DONE  ]   Preprocess ./dataset/corpus/Ele/123.txt Done
2019-12-05 03:37:22.388622:   [DONE  ]   Preprocess ./dataset/corpus/Ele/124.txt Done
2019-12-05 03:37:22.442439:   [DONE  ]   Preprocess ./dataset/corpus/Ele/125.txt Done
2019-12-05 03:37:22.512211:   [DONE  ]   Preprocess ./dataset/corpus/Ele/126.txt Done
2019-12-05 03:37:22.603205:   [DONE  ]   Preprocess ./dataset/corpus/Ele/127.txt Done
2019-12-05 03:37:22.681646:   [DONE  ]   Preprocess ./dataset/corpus/Ele/128.txt Done
2019-12-05 03:37:22.757041:   [DONE  ]   Preprocess ./dataset/corpus/Ele/129.txt Done
2019-12-05 03:37:22.815885:   [DONE  ]   Preprocess ./dataset/corpus/Ele/130.txt Done
2019-12-05 03:37:22.882099:   [DONE  ]   Preprocess ./dataset/corpus/Ele/131.txt Done
2019-12-05 03:37:22.961532:   [DONE  ]   Preprocess ./dataset/corpus/Ele/132.txt Done
2019-12-05 03:37:23.022244:   [DONE  ]   Preprocess ./dataset/corpus/Ele/133.txt Done
2019-12-05 03:37:23.098263:   [DONE  ]   Preprocess ./dataset/corpus/Ele/134.txt Done
2019-12-05 03:37:23.150019:   [DONE  ]   Preprocess ./dataset/corpus/Ele/135.txt Done
2019-12-05 03:37:23.206583:   [DONE  ]   Preprocess ./dataset/corpus/Ele/136.txt Done
2019-12-05 03:37:23.263085:   [DONE  ]   Preprocess ./dataset/corpus/Ele/137.txt Done
2019-12-05 03:37:23.329647:   [DONE  ]   Preprocess ./dataset/corpus/Ele/138.txt Done
2019-12-05 03:37:23.384854:   [DONE  ]   Preprocess ./dataset/corpus/Ele/139.txt Done
2019-12-05 03:37:23.455234:   [DONE  ]   Preprocess ./dataset/corpus/Ele/140.txt Done
2019-12-05 03:37:23.511864:   [DONE  ]   Preprocess ./dataset/corpus/Ele/141.txt Done
2019-12-05 03:37:23.589682:   [DONE  ]   Preprocess ./dataset/corpus/Ele/142.txt Done
2019-12-05 03:37:23.649308:   [DONE  ]   Preprocess ./dataset/corpus/Ele/143.txt Done
2019-12-05 03:37:23.736724:   [DONE  ]   Preprocess ./dataset/corpus/Ele/144.txt Done
2019-12-05 03:37:23.813062:   [DONE  ]   Preprocess ./dataset/corpus/Ele/145.txt Done
2019-12-05 03:37:23.880984:   [DONE  ]   Preprocess ./dataset/corpus/Ele/146.txt Done
2019-12-05 03:37:23.962482:   [DONE  ]   Preprocess ./dataset/corpus/Ele/147.txt Done
2019-12-05 03:37:24.045981:   [DONE  ]   Preprocess ./dataset/corpus/Ele/148.txt Done
2019-12-05 03:37:24.111294:   [DONE  ]   Preprocess ./dataset/corpus/Ele/149.txt Done
2019-12-05 03:37:24.174655:   [DONE  ]   Preprocess ./dataset/corpus/Ele/150.txt Done
2019-12-05 03:37:24.174766:   [DONE  ]   Read Ele Done
2019-12-05 03:37:24.175574:   [START ]   Start Reading Int
2019-12-05 03:37:24.257594:   [DONE  ]   Preprocess ./dataset/corpus/Int/1.txt Done
2019-12-05 03:37:24.358351:   [DONE  ]   Preprocess ./dataset/corpus/Int/2.txt Done
2019-12-05 03:37:24.437245:   [DONE  ]   Preprocess ./dataset/corpus/Int/3.txt Done
2019-12-05 03:37:24.523182:   [DONE  ]   Preprocess ./dataset/corpus/Int/4.txt Done
2019-12-05 03:37:24.612655:   [DONE  ]   Preprocess ./dataset/corpus/Int/5.txt Done
2019-12-05 03:37:24.718678:   [DONE  ]   Preprocess ./dataset/corpus/Int/6.txt Done
2019-12-05 03:37:24.813958:   [DONE  ]   Preprocess ./dataset/corpus/Int/7.txt Done
2019-12-05 03:37:24.898673:   [DONE  ]   Preprocess ./dataset/corpus/Int/8.txt Done
2019-12-05 03:37:25.000300:   [DONE  ]   Preprocess ./dataset/corpus/Int/9.txt Done
2019-12-05 03:37:25.101831:   [DONE  ]   Preprocess ./dataset/corpus/Int/10.txt Done
2019-12-05 03:37:25.194421:   [DONE  ]   Preprocess ./dataset/corpus/Int/11.txt Done
2019-12-05 03:37:25.268799:   [DONE  ]   Preprocess ./dataset/corpus/Int/12.txt Done
2019-12-05 03:37:25.365948:   [DONE  ]   Preprocess ./dataset/corpus/Int/13.txt Done
2019-12-05 03:37:25.453709:   [DONE  ]   Preprocess ./dataset/corpus/Int/14.txt Done
2019-12-05 03:37:25.528301:   [DONE  ]   Preprocess ./dataset/corpus/Int/15.txt Done
2019-12-05 03:37:25.588430:   [DONE  ]   Preprocess ./dataset/corpus/Int/16.txt Done
2019-12-05 03:37:25.678745:   [DONE  ]   Preprocess ./dataset/corpus/Int/17.txt Done
2019-12-05 03:37:25.780481:   [DONE  ]   Preprocess ./dataset/corpus/Int/18.txt Done
2019-12-05 03:37:25.878562:   [DONE  ]   Preprocess ./dataset/corpus/Int/19.txt Done
2019-12-05 03:37:25.990325:   [DONE  ]   Preprocess ./dataset/corpus/Int/20.txt Done
2019-12-05 03:37:26.075530:   [DONE  ]   Preprocess ./dataset/corpus/Int/21.txt Done
2019-12-05 03:37:26.182161:   [DONE  ]   Preprocess ./dataset/corpus/Int/22.txt Done
2019-12-05 03:37:26.267234:   [DONE  ]   Preprocess ./dataset/corpus/Int/23.txt Done
2019-12-05 03:37:26.363455:   [DONE  ]   Preprocess ./dataset/corpus/Int/24.txt Done
2019-12-05 03:37:26.464784:   [DONE  ]   Preprocess ./dataset/corpus/Int/25.txt Done
2019-12-05 03:37:26.552648:   [DONE  ]   Preprocess ./dataset/corpus/Int/26.txt Done
2019-12-05 03:37:26.634973:   [DONE  ]   Preprocess ./dataset/corpus/Int/27.txt Done
2019-12-05 03:37:26.717968:   [DONE  ]   Preprocess ./dataset/corpus/Int/28.txt Done
2019-12-05 03:37:26.789145:   [DONE  ]   Preprocess ./dataset/corpus/Int/29.txt Done
2019-12-05 03:37:26.880989:   [DONE  ]   Preprocess ./dataset/corpus/Int/30.txt Done
2019-12-05 03:37:26.982267:   [DONE  ]   Preprocess ./dataset/corpus/Int/31.txt Done
2019-12-05 03:37:27.075229:   [DONE  ]   Preprocess ./dataset/corpus/Int/32.txt Done
2019-12-05 03:37:27.169597:   [DONE  ]   Preprocess ./dataset/corpus/Int/33.txt Done
2019-12-05 03:37:27.274714:   [DONE  ]   Preprocess ./dataset/corpus/Int/34.txt Done
2019-12-05 03:37:27.368023:   [DONE  ]   Preprocess ./dataset/corpus/Int/35.txt Done
2019-12-05 03:37:27.446774:   [DONE  ]   Preprocess ./dataset/corpus/Int/36.txt Done
2019-12-05 03:37:27.542344:   [DONE  ]   Preprocess ./dataset/corpus/Int/37.txt Done
2019-12-05 03:37:27.638509:   [DONE  ]   Preprocess ./dataset/corpus/Int/38.txt Done
2019-12-05 03:37:27.732755:   [DONE  ]   Preprocess ./dataset/corpus/Int/39.txt Done
2019-12-05 03:37:27.855103:   [DONE  ]   Preprocess ./dataset/corpus/Int/40.txt Done
2019-12-05 03:37:27.936462:   [DONE  ]   Preprocess ./dataset/corpus/Int/41.txt Done
2019-12-05 03:37:27.994645:   [DONE  ]   Preprocess ./dataset/corpus/Int/42.txt Done
2019-12-05 03:37:28.080654:   [DONE  ]   Preprocess ./dataset/corpus/Int/43.txt Done
2019-12-05 03:37:28.170626:   [DONE  ]   Preprocess ./dataset/corpus/Int/44.txt Done
2019-12-05 03:37:28.236295:   [DONE  ]   Preprocess ./dataset/corpus/Int/45.txt Done
2019-12-05 03:37:28.328380:   [DONE  ]   Preprocess ./dataset/corpus/Int/46.txt Done
2019-12-05 03:37:28.436845:   [DONE  ]   Preprocess ./dataset/corpus/Int/47.txt Done
2019-12-05 03:37:28.518396:   [DONE  ]   Preprocess ./dataset/corpus/Int/48.txt Done
2019-12-05 03:37:28.574173:   [DONE  ]   Preprocess ./dataset/corpus/Int/49.txt Done
2019-12-05 03:37:28.674548:   [DONE  ]   Preprocess ./dataset/corpus/Int/50.txt Done
2019-12-05 03:37:28.787061:   [DONE  ]   Preprocess ./dataset/corpus/Int/51.txt Done
2019-12-05 03:37:28.890022:   [DONE  ]   Preprocess ./dataset/corpus/Int/52.txt Done
2019-12-05 03:37:28.979214:   [DONE  ]   Preprocess ./dataset/corpus/Int/53.txt Done
2019-12-05 03:37:29.071108:   [DONE  ]   Preprocess ./dataset/corpus/Int/54.txt Done
2019-12-05 03:37:29.165737:   [DONE  ]   Preprocess ./dataset/corpus/Int/55.txt Done
2019-12-05 03:37:29.272088:   [DONE  ]   Preprocess ./dataset/corpus/Int/56.txt Done
2019-12-05 03:37:29.367676:   [DONE  ]   Preprocess ./dataset/corpus/Int/57.txt Done
2019-12-05 03:37:29.501368:   [DONE  ]   Preprocess ./dataset/corpus/Int/58.txt Done
2019-12-05 03:37:29.628227:   [DONE  ]   Preprocess ./dataset/corpus/Int/59.txt Done
2019-12-05 03:37:29.726180:   [DONE  ]   Preprocess ./dataset/corpus/Int/60.txt Done
2019-12-05 03:37:29.799183:   [DONE  ]   Preprocess ./dataset/corpus/Int/61.txt Done
2019-12-05 03:37:29.886436:   [DONE  ]   Preprocess ./dataset/corpus/Int/62.txt Done
2019-12-05 03:37:29.967396:   [DONE  ]   Preprocess ./dataset/corpus/Int/63.txt Done
2019-12-05 03:37:30.043473:   [DONE  ]   Preprocess ./dataset/corpus/Int/64.txt Done
2019-12-05 03:37:30.120841:   [DONE  ]   Preprocess ./dataset/corpus/Int/65.txt Done
2019-12-05 03:37:30.201209:   [DONE  ]   Preprocess ./dataset/corpus/Int/66.txt Done
2019-12-05 03:37:30.263981:   [DONE  ]   Preprocess ./dataset/corpus/Int/67.txt Done
2019-12-05 03:37:30.336171:   [DONE  ]   Preprocess ./dataset/corpus/Int/68.txt Done
2019-12-05 03:37:30.422810:   [DONE  ]   Preprocess ./dataset/corpus/Int/69.txt Done
2019-12-05 03:37:30.523281:   [DONE  ]   Preprocess ./dataset/corpus/Int/70.txt Done
2019-12-05 03:37:30.582165:   [DONE  ]   Preprocess ./dataset/corpus/Int/71.txt Done
2019-12-05 03:37:30.679229:   [DONE  ]   Preprocess ./dataset/corpus/Int/72.txt Done
2019-12-05 03:37:30.774327:   [DONE  ]   Preprocess ./dataset/corpus/Int/73.txt Done
2019-12-05 03:37:30.842249:   [DONE  ]   Preprocess ./dataset/corpus/Int/74.txt Done
2019-12-05 03:37:30.922745:   [DONE  ]   Preprocess ./dataset/corpus/Int/75.txt Done
2019-12-05 03:37:31.011035:   [DONE  ]   Preprocess ./dataset/corpus/Int/76.txt Done
2019-12-05 03:37:31.126451:   [DONE  ]   Preprocess ./dataset/corpus/Int/77.txt Done
2019-12-05 03:37:31.223295:   [DONE  ]   Preprocess ./dataset/corpus/Int/78.txt Done
2019-12-05 03:37:31.335459:   [DONE  ]   Preprocess ./dataset/corpus/Int/79.txt Done
2019-12-05 03:37:31.446172:   [DONE  ]   Preprocess ./dataset/corpus/Int/80.txt Done
2019-12-05 03:37:31.544509:   [DONE  ]   Preprocess ./dataset/corpus/Int/81.txt Done
2019-12-05 03:37:31.607693:   [DONE  ]   Preprocess ./dataset/corpus/Int/82.txt Done
2019-12-05 03:37:31.702561:   [DONE  ]   Preprocess ./dataset/corpus/Int/83.txt Done
2019-12-05 03:37:31.800786:   [DONE  ]   Preprocess ./dataset/corpus/Int/84.txt Done
2019-12-05 03:37:31.900819:   [DONE  ]   Preprocess ./dataset/corpus/Int/85.txt Done
2019-12-05 03:37:31.992276:   [DONE  ]   Preprocess ./dataset/corpus/Int/86.txt Done
2019-12-05 03:37:32.086777:   [DONE  ]   Preprocess ./dataset/corpus/Int/87.txt Done
2019-12-05 03:37:32.196506:   [DONE  ]   Preprocess ./dataset/corpus/Int/88.txt Done
2019-12-05 03:37:32.302450:   [DONE  ]   Preprocess ./dataset/corpus/Int/89.txt Done
2019-12-05 03:37:32.384912:   [DONE  ]   Preprocess ./dataset/corpus/Int/90.txt Done
2019-12-05 03:37:32.498772:   [DONE  ]   Preprocess ./dataset/corpus/Int/91.txt Done
2019-12-05 03:37:32.579332:   [DONE  ]   Preprocess ./dataset/corpus/Int/92.txt Done
2019-12-05 03:37:32.684242:   [DONE  ]   Preprocess ./dataset/corpus/Int/93.txt Done
2019-12-05 03:37:32.761601:   [DONE  ]   Preprocess ./dataset/corpus/Int/94.txt Done
2019-12-05 03:37:32.851926:   [DONE  ]   Preprocess ./dataset/corpus/Int/95.txt Done
2019-12-05 03:37:32.955344:   [DONE  ]   Preprocess ./dataset/corpus/Int/96.txt Done
2019-12-05 03:37:33.039099:   [DONE  ]   Preprocess ./dataset/corpus/Int/97.txt Done
2019-12-05 03:37:33.125869:   [DONE  ]   Preprocess ./dataset/corpus/Int/98.txt Done
2019-12-05 03:37:33.215170:   [DONE  ]   Preprocess ./dataset/corpus/Int/99.txt Done
2019-12-05 03:37:33.294288:   [DONE  ]   Preprocess ./dataset/corpus/Int/100.txt Done
2019-12-05 03:37:33.366066:   [DONE  ]   Preprocess ./dataset/corpus/Int/101.txt Done
2019-12-05 03:37:33.424288:   [DONE  ]   Preprocess ./dataset/corpus/Int/102.txt Done
2019-12-05 03:37:33.495351:   [DONE  ]   Preprocess ./dataset/corpus/Int/103.txt Done
2019-12-05 03:37:33.597544:   [DONE  ]   Preprocess ./dataset/corpus/Int/104.txt Done
2019-12-05 03:37:33.682933:   [DONE  ]   Preprocess ./dataset/corpus/Int/105.txt Done
2019-12-05 03:37:33.787581:   [DONE  ]   Preprocess ./dataset/corpus/Int/106.txt Done
2019-12-05 03:37:33.891820:   [DONE  ]   Preprocess ./dataset/corpus/Int/107.txt Done
2019-12-05 03:37:33.991395:   [DONE  ]   Preprocess ./dataset/corpus/Int/108.txt Done
2019-12-05 03:37:34.089864:   [DONE  ]   Preprocess ./dataset/corpus/Int/109.txt Done
2019-12-05 03:37:34.183905:   [DONE  ]   Preprocess ./dataset/corpus/Int/110.txt Done
2019-12-05 03:37:34.252273:   [DONE  ]   Preprocess ./dataset/corpus/Int/111.txt Done
2019-12-05 03:37:34.383342:   [DONE  ]   Preprocess ./dataset/corpus/Int/112.txt Done
2019-12-05 03:37:34.482477:   [DONE  ]   Preprocess ./dataset/corpus/Int/113.txt Done
2019-12-05 03:37:34.555554:   [DONE  ]   Preprocess ./dataset/corpus/Int/114.txt Done
2019-12-05 03:37:34.656379:   [DONE  ]   Preprocess ./dataset/corpus/Int/115.txt Done
2019-12-05 03:37:34.735174:   [DONE  ]   Preprocess ./dataset/corpus/Int/116.txt Done
2019-12-05 03:37:34.808043:   [DONE  ]   Preprocess ./dataset/corpus/Int/117.txt Done
2019-12-05 03:37:34.895619:   [DONE  ]   Preprocess ./dataset/corpus/Int/118.txt Done
