2019-12-04 13:35:55.091858:   [INFO  ]   -----------------------------------------------------------------------------
2019-12-04 13:35:55.092053:   [INFO  ]   Hello world!
2019-12-04 13:36:05.596645:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/21.txt Done
2019-12-04 13:36:05.711200:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/22.txt Done
2019-12-04 13:36:05.811244:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/23.txt Done
2019-12-04 13:36:05.895129:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/24.txt Done
2019-12-04 13:36:05.996208:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/25.txt Done
2019-12-04 13:36:06.092813:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/26.txt Done
2019-12-04 13:36:06.193611:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/27.txt Done
2019-12-04 13:36:06.304838:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/28.txt Done
2019-12-04 13:36:06.375443:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/29.txt Done
2019-12-04 13:36:06.473869:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/30.txt Done
2019-12-04 13:36:06.551495:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/31.txt Done
2019-12-04 13:36:06.661502:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/32.txt Done
2019-12-04 13:36:06.737334:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/33.txt Done
2019-12-04 13:36:06.856788:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/34.txt Done
2019-12-04 13:36:06.947367:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/35.txt Done
2019-12-04 13:36:07.109759:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/36.txt Done
2019-12-04 13:36:07.206438:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/37.txt Done
2019-12-04 13:36:07.279763:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/38.txt Done
2019-12-04 13:36:07.379929:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/39.txt Done
2019-12-04 13:36:07.545957:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/40.txt Done
2019-12-04 13:36:07.642826:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/41.txt Done
2019-12-04 13:36:07.747900:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/42.txt Done
2019-12-04 13:36:07.846625:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/43.txt Done
2019-12-04 13:36:07.974652:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/44.txt Done
2019-12-04 13:36:08.063141:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/45.txt Done
2019-12-04 13:36:08.160018:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/46.txt Done
2019-12-04 13:36:08.254283:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/47.txt Done
2019-12-04 13:36:08.396831:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/48.txt Done
2019-12-04 13:36:08.428420:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/49.txt Done
2019-12-04 13:36:08.455839:   [DONE  ]   Preprocess ./dataset/cambridge/CAE/50.txt Done
2019-12-04 13:36:08.456069:   [DONE  ]   Read CAE Done
2019-12-04 13:36:08.456181:   [START ]   Start Reading CPE
2019-12-04 13:36:08.514975:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/1.txt Done
2019-12-04 13:36:08.615703:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/2.txt Done
2019-12-04 13:36:08.739519:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/3.txt Done
2019-12-04 13:36:08.809117:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/4.txt Done
2019-12-04 13:36:08.864561:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/5.txt Done
2019-12-04 13:36:08.974084:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/6.txt Done
2019-12-04 13:36:09.095206:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/7.txt Done
2019-12-04 13:36:09.186424:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/8.txt Done
2019-12-04 13:36:09.241380:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/9.txt Done
2019-12-04 13:36:09.350728:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/10.txt Done
2019-12-04 13:36:09.460334:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/11.txt Done
2019-12-04 13:36:09.587022:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/12.txt Done
2019-12-04 13:36:09.648614:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/13.txt Done
2019-12-04 13:36:09.760345:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/14.txt Done
2019-12-04 13:36:09.853919:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/15.txt Done
2019-12-04 13:36:09.953669:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/16.txt Done
2019-12-04 13:36:10.016424:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/17.txt Done
2019-12-04 13:36:10.127420:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/18.txt Done
2019-12-04 13:36:10.251013:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/19.txt Done
2019-12-04 13:36:10.339110:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/20.txt Done
2019-12-04 13:36:10.406021:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/21.txt Done
2019-12-04 13:36:10.524559:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/22.txt Done
2019-12-04 13:36:10.635396:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/23.txt Done
2019-12-04 13:36:10.739935:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/24.txt Done
2019-12-04 13:36:10.792020:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/25.txt Done
2019-12-04 13:36:10.901678:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/26.txt Done
2019-12-04 13:36:11.047343:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/27.txt Done
2019-12-04 13:36:11.130361:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/28.txt Done
2019-12-04 13:36:11.197058:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/29.txt Done
2019-12-04 13:36:11.310370:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/30.txt Done
2019-12-04 13:36:11.408139:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/31.txt Done
2019-12-04 13:36:11.505307:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/32.txt Done
2019-12-04 13:36:11.569440:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/33.txt Done
2019-12-04 13:36:11.673193:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/34.txt Done
2019-12-04 13:36:11.794413:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/35.txt Done
2019-12-04 13:36:11.897126:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/36.txt Done
2019-12-04 13:36:11.962301:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/37.txt Done
2019-12-04 13:36:12.072586:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/38.txt Done
2019-12-04 13:36:12.198789:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/39.txt Done
2019-12-04 13:36:12.285745:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/40.txt Done
2019-12-04 13:36:12.344601:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/41.txt Done
2019-12-04 13:36:12.448323:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/42.txt Done
2019-12-04 13:36:12.581107:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/43.txt Done
2019-12-04 13:36:12.689258:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/44.txt Done
2019-12-04 13:36:12.744007:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/45.txt Done
2019-12-04 13:36:12.859599:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/46.txt Done
2019-12-04 13:36:12.991164:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/47.txt Done
2019-12-04 13:36:13.093000:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/48.txt Done
2019-12-04 13:36:13.150370:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/49.txt Done
2019-12-04 13:36:13.254764:   [DONE  ]   Preprocess ./dataset/cambridge/CPE/50.txt Done
2019-12-04 13:36:13.254903:   [DONE  ]   Read CPE Done
2019-12-04 13:36:13.255944:   [START ]   Time 0 Start
2019-12-04 13:36:13.256150:   [START ]   Start Training data
2019-12-04 13:36:13.256522:   [START ]   Limiting KET Start
2019-12-04 13:36:13.256803:   [RESULT]   ----------Score on KET Limiting: 8.47617930026163----------
2019-12-04 13:36:13.256905:   [RESULT]   ----------Score on KET Limiting: 7.415919031457698----------
2019-12-04 13:36:13.256990:   [RESULT]   ----------Score on KET Limiting: 7.721313516113516----------
2019-12-04 13:36:13.257234:   [RESULT]   ----------Score on KET Limiting: 8.01304615936827----------
2019-12-04 13:36:13.257330:   [RESULT]   ----------Score on KET Limiting: 8.068490606497267----------
2019-12-04 13:36:13.257542:   [RESULT]   ----------Score on KET Limiting: 6.956847619047619----------
2019-12-04 13:36:13.257640:   [RESULT]   ----------Score on KET Limiting: 7.512226590617821----------
