2019-12-07 10:04:44.109727:   [INFO  ]   -----------------------------------------------------------------------------
2019-12-07 10:04:44.109911:   [INFO  ]   Hello world!
2019-12-07 10:04:52.053885:   [DONE  ]   Preprocess ./dataset/corpus/Ele/78.txt Done
2019-12-07 10:04:52.132573:   [DONE  ]   Preprocess ./dataset/corpus/Ele/79.txt Done
2019-12-07 10:04:52.217105:   [DONE  ]   Preprocess ./dataset/corpus/Ele/80.txt Done
2019-12-07 10:04:52.277117:   [DONE  ]   Preprocess ./dataset/corpus/Ele/81.txt Done
2019-12-07 10:04:52.328662:   [DONE  ]   Preprocess ./dataset/corpus/Ele/82.txt Done
2019-12-07 10:04:52.400809:   [DONE  ]   Preprocess ./dataset/corpus/Ele/83.txt Done
2019-12-07 10:04:52.482523:   [DONE  ]   Preprocess ./dataset/corpus/Ele/84.txt Done
2019-12-07 10:04:52.554311:   [DONE  ]   Preprocess ./dataset/corpus/Ele/85.txt Done
2019-12-07 10:04:52.612024:   [DONE  ]   Preprocess ./dataset/corpus/Ele/86.txt Done
2019-12-07 10:04:52.686848:   [DONE  ]   Preprocess ./dataset/corpus/Ele/87.txt Done
2019-12-07 10:04:52.762510:   [DONE  ]   Preprocess ./dataset/corpus/Ele/88.txt Done
2019-12-07 10:04:52.847546:   [DONE  ]   Preprocess ./dataset/corpus/Ele/89.txt Done
2019-12-07 10:04:52.891067:   [DONE  ]   Preprocess ./dataset/corpus/Ele/90.txt Done
2019-12-07 10:04:52.970625:   [DONE  ]   Preprocess ./dataset/corpus/Ele/91.txt Done
2019-12-07 10:04:53.038613:   [DONE  ]   Preprocess ./dataset/corpus/Ele/92.txt Done
2019-12-07 10:04:53.151500:   [DONE  ]   Preprocess ./dataset/corpus/Ele/93.txt Done
2019-12-07 10:04:53.225971:   [DONE  ]   Preprocess ./dataset/corpus/Ele/94.txt Done
2019-12-07 10:04:53.293657:   [DONE  ]   Preprocess ./dataset/corpus/Ele/95.txt Done
2019-12-07 10:04:53.372599:   [DONE  ]   Preprocess ./dataset/corpus/Ele/96.txt Done
2019-12-07 10:04:53.445008:   [DONE  ]   Preprocess ./dataset/corpus/Ele/97.txt Done
2019-12-07 10:04:53.510098:   [DONE  ]   Preprocess ./dataset/corpus/Ele/98.txt Done
2019-12-07 10:04:53.624100:   [DONE  ]   Preprocess ./dataset/corpus/Ele/99.txt Done
2019-12-07 10:04:53.684083:   [DONE  ]   Preprocess ./dataset/corpus/Ele/100.txt Done
2019-12-07 10:04:53.767711:   [DONE  ]   Preprocess ./dataset/corpus/Ele/101.txt Done
2019-12-07 10:04:53.827325:   [DONE  ]   Preprocess ./dataset/corpus/Ele/102.txt Done
2019-12-07 10:04:53.881922:   [DONE  ]   Preprocess ./dataset/corpus/Ele/103.txt Done
2019-12-07 10:04:53.950601:   [DONE  ]   Preprocess ./dataset/corpus/Ele/104.txt Done
2019-12-07 10:04:54.034918:   [DONE  ]   Preprocess ./dataset/corpus/Ele/105.txt Done
2019-12-07 10:04:54.129808:   [DONE  ]   Preprocess ./dataset/corpus/Ele/106.txt Done
2019-12-07 10:04:54.217250:   [DONE  ]   Preprocess ./dataset/corpus/Ele/107.txt Done
2019-12-07 10:04:54.276954:   [DONE  ]   Preprocess ./dataset/corpus/Ele/108.txt Done
2019-12-07 10:04:54.371675:   [DONE  ]   Preprocess ./dataset/corpus/Ele/109.txt Done
2019-12-07 10:04:54.448196:   [DONE  ]   Preprocess ./dataset/corpus/Ele/110.txt Done
2019-12-07 10:04:54.520716:   [DONE  ]   Preprocess ./dataset/corpus/Ele/111.txt Done
2019-12-07 10:04:54.608486:   [DONE  ]   Preprocess ./dataset/corpus/Ele/112.txt Done
2019-12-07 10:04:54.697518:   [DONE  ]   Preprocess ./dataset/corpus/Ele/113.txt Done
2019-12-07 10:04:54.764803:   [DONE  ]   Preprocess ./dataset/corpus/Ele/114.txt Done
2019-12-07 10:04:54.847443:   [DONE  ]   Preprocess ./dataset/corpus/Ele/115.txt Done
2019-12-07 10:04:54.906801:   [DONE  ]   Preprocess ./dataset/corpus/Ele/116.txt Done
2019-12-07 10:04:54.962962:   [DONE  ]   Preprocess ./dataset/corpus/Ele/117.txt Done
2019-12-07 10:04:55.019385:   [DONE  ]   Preprocess ./dataset/corpus/Ele/118.txt Done
2019-12-07 10:04:55.076629:   [DONE  ]   Preprocess ./dataset/corpus/Ele/119.txt Done
2019-12-07 10:04:55.157103:   [DONE  ]   Preprocess ./dataset/corpus/Ele/120.txt Done
2019-12-07 10:04:55.208812:   [DONE  ]   Preprocess ./dataset/corpus/Ele/121.txt Done
2019-12-07 10:04:55.301883:   [DONE  ]   Preprocess ./dataset/corpus/Ele/122.txt Done
2019-12-07 10:04:55.372251:   [DONE  ]   Preprocess ./dataset/corpus/Ele/123.txt Done
2019-12-07 10:04:55.461032:   [DONE  ]   Preprocess ./dataset/corpus/Ele/124.txt Done
2019-12-07 10:04:55.513270:   [DONE  ]   Preprocess ./dataset/corpus/Ele/125.txt Done
2019-12-07 10:04:55.594589:   [DONE  ]   Preprocess ./dataset/corpus/Ele/126.txt Done
2019-12-07 10:04:55.700456:   [DONE  ]   Preprocess ./dataset/corpus/Ele/127.txt Done
2019-12-07 10:04:55.777928:   [DONE  ]   Preprocess ./dataset/corpus/Ele/128.txt Done
2019-12-07 10:04:55.860846:   [DONE  ]   Preprocess ./dataset/corpus/Ele/129.txt Done
2019-12-07 10:04:55.923842:   [DONE  ]   Preprocess ./dataset/corpus/Ele/130.txt Done
2019-12-07 10:04:56.000130:   [DONE  ]   Preprocess ./dataset/corpus/Ele/131.txt Done
2019-12-07 10:04:56.096849:   [DONE  ]   Preprocess ./dataset/corpus/Ele/132.txt Done
2019-12-07 10:04:56.170155:   [DONE  ]   Preprocess ./dataset/corpus/Ele/133.txt Done
2019-12-07 10:04:56.250029:   [DONE  ]   Preprocess ./dataset/corpus/Ele/134.txt Done
2019-12-07 10:04:56.302610:   [DONE  ]   Preprocess ./dataset/corpus/Ele/135.txt Done
2019-12-07 10:04:56.358395:   [DONE  ]   Preprocess ./dataset/corpus/Ele/136.txt Done
2019-12-07 10:04:56.417294:   [DONE  ]   Preprocess ./dataset/corpus/Ele/137.txt Done
2019-12-07 10:04:56.488777:   [DONE  ]   Preprocess ./dataset/corpus/Ele/138.txt Done
2019-12-07 10:04:56.555276:   [DONE  ]   Preprocess ./dataset/corpus/Ele/139.txt Done
2019-12-07 10:04:56.624886:   [DONE  ]   Preprocess ./dataset/corpus/Ele/140.txt Done
2019-12-07 10:04:56.681962:   [DONE  ]   Preprocess ./dataset/corpus/Ele/141.txt Done
2019-12-07 10:04:56.763773:   [DONE  ]   Preprocess ./dataset/corpus/Ele/142.txt Done
2019-12-07 10:04:56.835000:   [DONE  ]   Preprocess ./dataset/corpus/Ele/143.txt Done
2019-12-07 10:04:56.940781:   [DONE  ]   Preprocess ./dataset/corpus/Ele/144.txt Done
2019-12-07 10:04:57.016811:   [DONE  ]   Preprocess ./dataset/corpus/Ele/145.txt Done
2019-12-07 10:04:57.088492:   [DONE  ]   Preprocess ./dataset/corpus/Ele/146.txt Done
2019-12-07 10:04:57.181492:   [DONE  ]   Preprocess ./dataset/corpus/Ele/147.txt Done
2019-12-07 10:04:57.270848:   [DONE  ]   Preprocess ./dataset/corpus/Ele/148.txt Done
2019-12-07 10:04:57.338102:   [DONE  ]   Preprocess ./dataset/corpus/Ele/149.txt Done
2019-12-07 10:04:57.412450:   [DONE  ]   Preprocess ./dataset/corpus/Ele/150.txt Done
2019-12-07 10:04:57.412589:   [DONE  ]   Read Ele Done
2019-12-07 10:04:57.413045:   [START ]   Start Reading Int
2019-12-07 10:04:57.509033:   [DONE  ]   Preprocess ./dataset/corpus/Int/1.txt Done
2019-12-07 10:04:57.617648:   [DONE  ]   Preprocess ./dataset/corpus/Int/2.txt Done
2019-12-07 10:04:57.709802:   [DONE  ]   Preprocess ./dataset/corpus/Int/3.txt Done
2019-12-07 10:04:57.815422:   [DONE  ]   Preprocess ./dataset/corpus/Int/4.txt Done
2019-12-07 10:04:57.914830:   [DONE  ]   Preprocess ./dataset/corpus/Int/5.txt Done
2019-12-07 10:04:58.031113:   [DONE  ]   Preprocess ./dataset/corpus/Int/6.txt Done
2019-12-07 10:04:58.129691:   [DONE  ]   Preprocess ./dataset/corpus/Int/7.txt Done
2019-12-07 10:04:58.222325:   [DONE  ]   Preprocess ./dataset/corpus/Int/8.txt Done
2019-12-07 10:04:58.322685:   [DONE  ]   Preprocess ./dataset/corpus/Int/9.txt Done
2019-12-07 10:04:58.425962:   [DONE  ]   Preprocess ./dataset/corpus/Int/10.txt Done
2019-12-07 10:04:58.536846:   [DONE  ]   Preprocess ./dataset/corpus/Int/11.txt Done
2019-12-07 10:04:58.619251:   [DONE  ]   Preprocess ./dataset/corpus/Int/12.txt Done
2019-12-07 10:04:58.716841:   [DONE  ]   Preprocess ./dataset/corpus/Int/13.txt Done
2019-12-07 10:04:58.825968:   [DONE  ]   Preprocess ./dataset/corpus/Int/14.txt Done
2019-12-07 10:04:58.902704:   [DONE  ]   Preprocess ./dataset/corpus/Int/15.txt Done
2019-12-07 10:04:58.960983:   [DONE  ]   Preprocess ./dataset/corpus/Int/16.txt Done
2019-12-07 10:04:59.060649:   [DONE  ]   Preprocess ./dataset/corpus/Int/17.txt Done
2019-12-07 10:04:59.167350:   [DONE  ]   Preprocess ./dataset/corpus/Int/18.txt Done
2019-12-07 10:04:59.318153:   [DONE  ]   Preprocess ./dataset/corpus/Int/19.txt Done
2019-12-07 10:04:59.440649:   [DONE  ]   Preprocess ./dataset/corpus/Int/20.txt Done
2019-12-07 10:04:59.534651:   [DONE  ]   Preprocess ./dataset/corpus/Int/21.txt Done
2019-12-07 10:04:59.645038:   [DONE  ]   Preprocess ./dataset/corpus/Int/22.txt Done
2019-12-07 10:04:59.743454:   [DONE  ]   Preprocess ./dataset/corpus/Int/23.txt Done
2019-12-07 10:04:59.844320:   [DONE  ]   Preprocess ./dataset/corpus/Int/24.txt Done
2019-12-07 10:04:59.947230:   [DONE  ]   Preprocess ./dataset/corpus/Int/25.txt Done
2019-12-07 10:05:00.043838:   [DONE  ]   Preprocess ./dataset/corpus/Int/26.txt Done
2019-12-07 10:05:00.125452:   [DONE  ]   Preprocess ./dataset/corpus/Int/27.txt Done
2019-12-07 10:05:00.210652:   [DONE  ]   Preprocess ./dataset/corpus/Int/28.txt Done
2019-12-07 10:05:00.299273:   [DONE  ]   Preprocess ./dataset/corpus/Int/29.txt Done
2019-12-07 10:05:00.408115:   [DONE  ]   Preprocess ./dataset/corpus/Int/30.txt Done
2019-12-07 10:05:00.513971:   [DONE  ]   Preprocess ./dataset/corpus/Int/31.txt Done
2019-12-07 10:05:00.608924:   [DONE  ]   Preprocess ./dataset/corpus/Int/32.txt Done
2019-12-07 10:05:00.701734:   [DONE  ]   Preprocess ./dataset/corpus/Int/33.txt Done
2019-12-07 10:05:00.811936:   [DONE  ]   Preprocess ./dataset/corpus/Int/34.txt Done
2019-12-07 10:05:00.903582:   [DONE  ]   Preprocess ./dataset/corpus/Int/35.txt Done
2019-12-07 10:05:00.980210:   [DONE  ]   Preprocess ./dataset/corpus/Int/36.txt Done
2019-12-07 10:05:01.082948:   [DONE  ]   Preprocess ./dataset/corpus/Int/37.txt Done
2019-12-07 10:05:01.172830:   [DONE  ]   Preprocess ./dataset/corpus/Int/38.txt Done
2019-12-07 10:05:01.267067:   [DONE  ]   Preprocess ./dataset/corpus/Int/39.txt Done
2019-12-07 10:05:01.380553:   [DONE  ]   Preprocess ./dataset/corpus/Int/40.txt Done
2019-12-07 10:05:01.462192:   [DONE  ]   Preprocess ./dataset/corpus/Int/41.txt Done
2019-12-07 10:05:01.520862:   [DONE  ]   Preprocess ./dataset/corpus/Int/42.txt Done
2019-12-07 10:05:01.607465:   [DONE  ]   Preprocess ./dataset/corpus/Int/43.txt Done
2019-12-07 10:05:01.699031:   [DONE  ]   Preprocess ./dataset/corpus/Int/44.txt Done
2019-12-07 10:05:01.780853:   [DONE  ]   Preprocess ./dataset/corpus/Int/45.txt Done
2019-12-07 10:05:01.873364:   [DONE  ]   Preprocess ./dataset/corpus/Int/46.txt Done
2019-12-07 10:05:01.997319:   [DONE  ]   Preprocess ./dataset/corpus/Int/47.txt Done
2019-12-07 10:05:02.096612:   [DONE  ]   Preprocess ./dataset/corpus/Int/48.txt Done
2019-12-07 10:05:02.156718:   [DONE  ]   Preprocess ./dataset/corpus/Int/49.txt Done
2019-12-07 10:05:02.258801:   [DONE  ]   Preprocess ./dataset/corpus/Int/50.txt Done
2019-12-07 10:05:02.359328:   [DONE  ]   Preprocess ./dataset/corpus/Int/51.txt Done
2019-12-07 10:05:02.460225:   [DONE  ]   Preprocess ./dataset/corpus/Int/52.txt Done
2019-12-07 10:05:02.550759:   [DONE  ]   Preprocess ./dataset/corpus/Int/53.txt Done
2019-12-07 10:05:02.641889:   [DONE  ]   Preprocess ./dataset/corpus/Int/54.txt Done
2019-12-07 10:05:02.735801:   [DONE  ]   Preprocess ./dataset/corpus/Int/55.txt Done
2019-12-07 10:05:02.837754:   [DONE  ]   Preprocess ./dataset/corpus/Int/56.txt Done
2019-12-07 10:05:02.932739:   [DONE  ]   Preprocess ./dataset/corpus/Int/57.txt Done
2019-12-07 10:05:03.047074:   [DONE  ]   Preprocess ./dataset/corpus/Int/58.txt Done
2019-12-07 10:05:03.172359:   [DONE  ]   Preprocess ./dataset/corpus/Int/59.txt Done
2019-12-07 10:05:03.269062:   [DONE  ]   Preprocess ./dataset/corpus/Int/60.txt Done
2019-12-07 10:05:03.339272:   [DONE  ]   Preprocess ./dataset/corpus/Int/61.txt Done
2019-12-07 10:05:03.423495:   [DONE  ]   Preprocess ./dataset/corpus/Int/62.txt Done
2019-12-07 10:05:03.504145:   [DONE  ]   Preprocess ./dataset/corpus/Int/63.txt Done
2019-12-07 10:05:03.581704:   [DONE  ]   Preprocess ./dataset/corpus/Int/64.txt Done
2019-12-07 10:05:03.665366:   [DONE  ]   Preprocess ./dataset/corpus/Int/65.txt Done
2019-12-07 10:05:03.736190:   [DONE  ]   Preprocess ./dataset/corpus/Int/66.txt Done
2019-12-07 10:05:03.798702:   [DONE  ]   Preprocess ./dataset/corpus/Int/67.txt Done
2019-12-07 10:05:03.864632:   [DONE  ]   Preprocess ./dataset/corpus/Int/68.txt Done
2019-12-07 10:05:03.948293:   [DONE  ]   Preprocess ./dataset/corpus/Int/69.txt Done
2019-12-07 10:05:04.042788:   [DONE  ]   Preprocess ./dataset/corpus/Int/70.txt Done
2019-12-07 10:05:04.101144:   [DONE  ]   Preprocess ./dataset/corpus/Int/71.txt Done
2019-12-07 10:05:04.196135:   [DONE  ]   Preprocess ./dataset/corpus/Int/72.txt Done
2019-12-07 10:05:04.288047:   [DONE  ]   Preprocess ./dataset/corpus/Int/73.txt Done
2019-12-07 10:05:04.363896:   [DONE  ]   Preprocess ./dataset/corpus/Int/74.txt Done
2019-12-07 10:05:04.443570:   [DONE  ]   Preprocess ./dataset/corpus/Int/75.txt Done
2019-12-07 10:05:04.529347:   [DONE  ]   Preprocess ./dataset/corpus/Int/76.txt Done
2019-12-07 10:05:04.635382:   [DONE  ]   Preprocess ./dataset/corpus/Int/77.txt Done
2019-12-07 10:05:04.735020:   [DONE  ]   Preprocess ./dataset/corpus/Int/78.txt Done
2019-12-07 10:05:04.848862:   [DONE  ]   Preprocess ./dataset/corpus/Int/79.txt Done
2019-12-07 10:05:04.955858:   [DONE  ]   Preprocess ./dataset/corpus/Int/80.txt Done
2019-12-07 10:05:05.053043:   [DONE  ]   Preprocess ./dataset/corpus/Int/81.txt Done
2019-12-07 10:05:05.118460:   [DONE  ]   Preprocess ./dataset/corpus/Int/82.txt Done
2019-12-07 10:05:05.219618:   [DONE  ]   Preprocess ./dataset/corpus/Int/83.txt Done
2019-12-07 10:05:05.319779:   [DONE  ]   Preprocess ./dataset/corpus/Int/84.txt Done
2019-12-07 10:05:05.418768:   [DONE  ]   Preprocess ./dataset/corpus/Int/85.txt Done
2019-12-07 10:05:05.508665:   [DONE  ]   Preprocess ./dataset/corpus/Int/86.txt Done
2019-12-07 10:05:05.601003:   [DONE  ]   Preprocess ./dataset/corpus/Int/87.txt Done
2019-12-07 10:05:05.698309:   [DONE  ]   Preprocess ./dataset/corpus/Int/88.txt Done
2019-12-07 10:05:05.789812:   [DONE  ]   Preprocess ./dataset/corpus/Int/89.txt Done
2019-12-07 10:05:05.862526:   [DONE  ]   Preprocess ./dataset/corpus/Int/90.txt Done
2019-12-07 10:05:05.961368:   [DONE  ]   Preprocess ./dataset/corpus/Int/91.txt Done
2019-12-07 10:05:06.036900:   [DONE  ]   Preprocess ./dataset/corpus/Int/92.txt Done
2019-12-07 10:05:06.143422:   [DONE  ]   Preprocess ./dataset/corpus/Int/93.txt Done
2019-12-07 10:05:06.220426:   [DONE  ]   Preprocess ./dataset/corpus/Int/94.txt Done
2019-12-07 10:05:06.311994:   [DONE  ]   Preprocess ./dataset/corpus/Int/95.txt Done
2019-12-07 10:05:06.439423:   [DONE  ]   Preprocess ./dataset/corpus/Int/96.txt Done
2019-12-07 10:05:06.533812:   [DONE  ]   Preprocess ./dataset/corpus/Int/97.txt Done
2019-12-07 10:05:06.633266:   [DONE  ]   Preprocess ./dataset/corpus/Int/98.txt Done
2019-12-07 10:05:06.723945:   [DONE  ]   Preprocess ./dataset/corpus/Int/99.txt Done
2019-12-07 10:05:06.797698:   [DONE  ]   Preprocess ./dataset/corpus/Int/100.txt Done
2019-12-07 10:05:06.861501:   [DONE  ]   Preprocess ./dataset/corpus/Int/101.txt Done
2019-12-07 10:05:06.923152:   [DONE  ]   Preprocess ./dataset/corpus/Int/102.txt Done
2019-12-07 10:05:06.996674:   [DONE  ]   Preprocess ./dataset/corpus/Int/103.txt Done
2019-12-07 10:05:07.099403:   [DONE  ]   Preprocess ./dataset/corpus/Int/104.txt Done
2019-12-07 10:05:07.191944:   [DONE  ]   Preprocess ./dataset/corpus/Int/105.txt Done
2019-12-07 10:05:07.300530:   [DONE  ]   Preprocess ./dataset/corpus/Int/106.txt Done
2019-12-07 10:05:07.397733:   [DONE  ]   Preprocess ./dataset/corpus/Int/107.txt Done
2019-12-07 10:05:07.493534:   [DONE  ]   Preprocess ./dataset/corpus/Int/108.txt Done
2019-12-07 10:05:07.595509:   [DONE  ]   Preprocess ./dataset/corpus/Int/109.txt Done
2019-12-07 10:05:07.685112:   [DONE  ]   Preprocess ./dataset/corpus/Int/110.txt Done
2019-12-07 10:05:07.756619:   [DONE  ]   Preprocess ./dataset/corpus/Int/111.txt Done
2019-12-07 10:05:07.890199:   [DONE  ]   Preprocess ./dataset/corpus/Int/112.txt Done
2019-12-07 10:05:07.996988:   [DONE  ]   Preprocess ./dataset/corpus/Int/113.txt Done
2019-12-07 10:05:08.076071:   [DONE  ]   Preprocess ./dataset/corpus/Int/114.txt Done
2019-12-07 10:05:08.179761:   [DONE  ]   Preprocess ./dataset/corpus/Int/115.txt Done
2019-12-07 10:05:08.256899:   [DONE  ]   Preprocess ./dataset/corpus/Int/116.txt Done
2019-12-07 10:05:08.330093:   [DONE  ]   Preprocess ./dataset/corpus/Int/117.txt Done
